line_cd,company_cd,line_name,line_name_k,line_name_h,line_name_r,line_name_rn,line_name_zh,line_name_ko,line_color_c,line_color_t,line_type,line_symbol1,line_symbol2,line_symbol3,line_symbol4,line_symbol1_color,line_symbol2_color,line_symbol3_color,line_symbol4_color,line_symbol1_shape,line_symbol2_shape,line_symbol3_shape,line_symbol4_shape,lon,lat,zoom,e_status,e_sort,average_distance
11924,6,三角線（あまくさみすみ線）,アマクサミスミセン,三角線,Misumi Line,Misumi Line,三角线,미스미선,269E92,エメラルド,2,,,,,,,,,,,,,130.58929812305,32.691449602041,11,0,11924,3138.760442
11925,6,えびの高原線,エビノコウゲンセン,肥薩線,Hisatsu Line,Hisatsu Line,肥萨线,히사쓰선,742624,チョコ,2,,,,,,,,,,,,,130.68331185135,32.286997315267,10,0,11925,3874.34489
11926,6,肥薩線,ヒサツセン,肥薩線,Hisatsu Line,Hisatsu Line,肥萨线,히사쓰선,B26F2D,黄土,2,,,,,,,,,,,,,130.70674646172,31.890984289008,11,0,11926,3584.605071
11927,6,宮崎空港線,ミヤザキクウコウセン,宮崎空港線,Miyazaki Airport Line,Miyazaki Airport Line,宫崎机场线,미야자키쿠코선,31A7D8,水色,2,,,,,,,,,,,,,131.43276229102,31.895343146073,13,0,11927,1874.803435
11928,6,日南線,ニチナンセン,日南線,Nichinan Line,Nichinan Line,日南线,니치난선,E3714A,オレンジ,2,,,,,,,,,,,,,131.36265390204,31.683576551144,10,0,11928,2910.250977
11929,6,えびの高原線,エビノコウゲンセン,吉都線,Kitto Line,Kitto Line,吉都线,깃토선,B07133,茶,2,,,,,,,,,,,,,130.95640168417,31.917243912645,10,0,11929,3591.589282
11930,6,指宿枕崎線,イブスキマクラザキセン,指宿枕崎線,Ibusuki Makurazaki Line,Ibusuki Makurazaki Line,指宿枕崎线,이부스키마쿠라자키선,E6CE38,黄色,2,,,,,,,,,,,,,130.5034108928,31.359999553777,10,0,11930,2345.063331
21001,11,東武東上線,トウブトウジョウセン,東武東上線,Tobu Tojo Line,Tobu Tojo Line,东武东上线,도부 도조선,014099,紺,2,TJ,,,,#014099,,,,SQUARE,,,,139.45963786082,35.921218671003,10,0,21001,1897.365128
21002,11,東武伊勢崎線,トウブイセサキセン,東武伊勢崎線,Tobu Isesaki Line,Tobu Isesaki Line,东武伊势崎线,도부 이세사키선,B50033,赤,2,TI,TS,,,#B50033,#0067C0,,,SQUARE,SQUARE,,,139.49934131662,36.056766424588,10,0,21002,2060.888256
21003,11,東武日光線,トウブニッコウセン,東武日光線,Tobu Nikko Line,Tobu Nikko Line,东武日光线,도부 닛코선,F08200,オレンジ,2,TN,TS,,,#F08200,#0067C0,,,SQUARE,SQUARE,,,139.69116016166,36.445797404992,9,0,21003,3632.210661
21004,11,東武アーバンパークライン,トウブアーバンパークライン,東武野田線,Tobu Urban Park Line,Tobu Urban Park Line,东武都市公园线,도부 어반 파크 라인,00A1E9,水色,2,TD,,,,#00A1E9,,,,SQUARE,,,,139.89191261825,35.887913220039,10,0,21004,1782.377613
21005,11,東武亀戸線,トウブカメイドセン,東武亀戸線,Tobu Kameido Line,Tobu Kameido Line,东武龟户线,도부 가메이도선,C0AD4A,ゴールド,2,TS,,,,#0067C0,,,,SQUARE,,,,139.82434675659,35.707951515131,14,0,21005,829.5029485
21006,11,東武大師線,トウブダイシセン,東武大師線,Tobu Daishi Line,Tobu Daishi Line,东武大师线,도부 다이시선,7A6C99,紫,2,TS,,,,#0067C0,,,,SQUARE,,,,139.78532285449,35.779061227779,15,0,21006,810.2434636
21007,11,東武越生線,トウブオゴセセン,東武越生線,Tobu Ogose Line,Tobu Ogose Line,东武越生线,도부 오고세선,F6AB00,オレンジ,2,TJ,,,,#014099,,,,SQUARE,,,,139.34262265479,35.953218770961,12,0,21007,1542.488655
21008,11,東武宇都宮線,トウブウツノミヤセン,東武宇都宮線,Tobu Utsunomiya Line,Tobu Utsunomiya Line,东武宇都宫线,도부 우쓰노미야선,D9AE3D,黄土,2,TN,,,,#F08200,,,,SQUARE,,,,139.81789435188,36.483790287246,12,0,21008,2341.470954
21009,11,東武鬼怒川線,トウブキヌガワセン,東武鬼怒川線,Tobu Kinugawa Line,Tobu Kinugawa Line,东武鬼怒川线,도부 기누가와선,2B71B8,青,2,TN,,,,#F08200,,,,SQUARE,,,,139.70717357471,36.798129745501,12,0,21009,1900.547852
21010,11,東武佐野線,トウブサノセン,東武佐野線,Tobu Sano Line,Tobu Sano Line,东武佐野线,도부 사노선,A661A4,紫,2,TI,,,,#B50033,,,,SQUARE,,,,139.56805858145,36.328867598444,12,0,21010,2105.10967
21011,11,東武桐生線,トウブキリュウセン,東武桐生線,Tobu Kiryu Line,Tobu Kiryu Line,东武桐生线,도부 기류선,118CCF,青,2,TI,,,,#B50033,,,,SQUARE,,,,139.32341258398,36.369396707573,12,0,21011,2723.677516
21012,11,東武小泉線,トウブコイズミセン,東武小泉線,Tobu Koizumi Line,Tobu Koizumi Line,东武小泉线,도부 고이즈미선,DDC300,黄色,2,TI,,,,#B50033,,,,SQUARE,,,,139.45065401064,36.256585926961,12,0,21012,2372.595919
22001,12,西武池袋線,セイブイケブクロセン,西武池袋線,Seibu Ikebukuro Line,Seibu Ikebukuro Line,西武池袋线,세이부 이케부쿠로선,F17900,オレンジ,2,SI,,,,#F17900,,,,HALF_SQUARE_DARK_TEXT,,,,139.46789285918,35.791261736069,10,0,22001,1777.195877
22002,12,西武秩父線,セイブチチブセン,西武秩父線,Seibu Chichibu Line,Seibu Chichibu Line,西武秩父线,세이부 지치부선,F17900,オレンジ,2,SI,,,,#F17900,,,,HALF_SQUARE_DARK_TEXT,,,,139.20473307156,35.921704596231,11,0,22002,2827.243219
22003,12,西武有楽町線,セイブユウラクチョウセン,西武有楽町線,Seibu Yurakucho Line,Seibu Yurakucho Line,西武有乐町线,세이부 유라쿠초선,9370DB,紫,2,SI,,,,#F17900,,,,HALF_SQUARE_DARK_TEXT,,,,139.66759498413,35.74040400299,14,0,22003,1144.154446
22004,12,西武豊島線,セイブトシマセン,西武豊島線,Seibu Toshima Line,Seibu Toshima Line,西武丰岛线,세이부 도시마선,F17900,オレンジ,2,SI,,,,#F17900,,,,HALF_SQUARE_DARK_TEXT,,,,139.65151682275,35.740043166698,15,0,22004,739.7056718
22005,12,西武狭山線,セイブサヤマセン,西武狭山線,Seibu Sayama Line,Seibu Sayama Line,西武狭山线,세이부 사야마선,F17900,オレンジ,2,SI,,,,#F17900,,,,HALF_SQUARE_DARK_TEXT,,,,139.43924865608,35.779602472346,14,0,22005,1944.814009
22006,12,レオライナー,レオライナー,西武山口線,Seibu Yamaguchi Line,Seibu Yamaguchi Line,西武山口线,세이부 야마구치선,FF69B4,ピンク,5,SY,,,,#FF3333,,,,HALF_SQUARE_DARK_TEXT,,,,139.43144441797,35.770567609113,14,0,22006,1143.666527
22007,12,西武新宿線,セイブシンジュクセン,西武新宿線,Seibu Shinjuku Line,Seibu Shinjuku Line,西武新宿线,세이부 신주쿠선,00A6C0,水色,2,SS,,,,#00A6C0,,,,HALF_SQUARE_DARK_TEXT,,,,139.53086487352,35.776946871075,11,0,22007,1666.682914
22008,12,西武拝島線,セイブハイジマセン,西武拝島線,Seibu Haijima Line,Seibu Haijima Line,西武拜岛线,세이부 하이지마선,00A6C0,水色,2,SS,,,,#00A6C0,,,,HALF_SQUARE_DARK_TEXT,,,,139.41313556738,35.732864704761,12,0,22008,1916.155566
22009,12,西武西武園線,セイブセイブエンセン,西武西武園線,Seibu Seibuen Line,Seibu Seibuen Line,西武西武园线,세이부 세이부엔선,00A6C0,水色,2,SK,,,,#00A6C0,,,,HALF_SQUARE_DARK_TEXT,,,,139.4573715,35.764150582754,14,0,22009,1749.557084
22010,12,西武国分寺線,セイブコクブンジセン,西武国分寺線,Seibu Kokubunji Line,Seibu Kokubunji Line,西武国分寺线,세이부 고쿠분지선,00BB00,緑,2,SK,,,,#00BB00,,,,HALF_SQUARE_DARK_TEXT,,,,139.46774104551,35.730628203969,13,0,22010,1855.649217
22011,12,西武多摩湖線,セイブタマコセン,西武多摩湖線,Seibu Tamako Line,Seibu Tamako Line,西武多摩湖线,세이부 다마코선,FFA500,オレンジ,2,ST,,,,#FFA500,,,,HALF_SQUARE_DARK_TEXT,,,,139.4685091852,35.741048131945,13,0,22011,1496.555829
22012,12,西武多摩川線,セイブタマガワセン,西武多摩川線,Seibu Tamagawa Line,Seibu Tamagawa Line,西武多摩川线,세이부 다마가와선,F17900,オレンジ,2,SW,,,,#F17900,,,,HALF_SQUARE_DARK_TEXT,,,,139.51353168782,35.677028280788,13,0,22012,1548.79994
23001,13,京成本線,ケイセイホンセン,京成本線,Keisei Main Line,Keisei Main Line,京成本线,게이세이 본선,005AAA,紺,2,KS,,,,#005AAA,,,,KEISEI,,,,140.07226251113,35.726288869529,10,0,23001,1572.632183
23002,13,京成押上線,ケイセイオシアゲセン,京成押上線,Keisei Oshiage Line,Keisei Oshiage Line,京成押上线,게이세이 오시아게선,F172AC,ピンク,2,KS,A,,,#005AAA,#E85298,,,KEISEI,ROUND,,,139.84176579897,35.737000349715,13,0,23002,1120.50642
23003,13,京成金町線,ケイセイカナマチセン,京成金町線,Keisei Kanamachi Line,Keisei Kanamachi Line,京成金町线,게이세이 가나마치선,005AAA,紺,2,KS,,,,#005AAA,,,,KEISEI,,,,139.86858506877,35.761222006316,14,0,23003,1188.422928
23004,13,京成千葉線,ケイセイチバセン,京成千葉線,Keisei Chiba Line,Keisei Chiba Line,京成千叶线,게이세이 지바선,AA5E51,茶,2,KS,,,,#005AAA,,,,KEISEI,,,,140.06613427607,35.650683445593,12,0,23004,1344.972602
23005,13,京成千原線,ケイセイチハラセン,京成千原線,Keisei Chihara Line,Keisei Chihara Line,京成千原线,게이세이 지하라선,AA5E51,茶,2,KS,,,,#005AAA,,,,KEISEI,,,,140.14014244173,35.578852314308,12,0,23005,1984.473409
23006,13,成田スカイアクセス線,ナリタスカイアクセスセン,京成成田空港線,Keisei Narita Airport Line,Keisei Narita Airport Line,京成成田机场线,게이세이 나리타 공항선,FF6600,オレンジ,2,KS,HS,,,#005AAA,#3333FF,,,KEISEI,KEISEI,,,140.04557998118,35.783474701669,10,0,23006,6040.235349
24001,14,京王線,ケイオウセン,京王線,Keio Line,Keio Line,京王线,게이오선,CA0073,ワイン,2,KO,,,,#CA0073,,,,KEIO,,,,139.53357685915,35.678364294662,11,0,24001,1173.85607
24002,14,京王相模原線,ケイオウサガミハラセン,京王相模原線,Keio Sagamihara Line,Keio Sagamihara Line,京王相模原线,게이오 사가미하라선,009D94,エメラルド,2,KO,,,,#CA0073,,,,KEIO,,,,139.4375162168,35.625847,12,0,24002,1952.492639
24003,14,京王高尾線,ケイオウタカオセン,京王高尾線,Keio Takao Line,Keio Takao Line,京王高尾线,게이오 다카오선,CA0073,ワイン,2,KO,,,,#CA0073,,,,KEIO,,,,139.30843674603,35.643315903602,13,0,24003,1355.260633
24004,14,京王競馬場線,ケイオウケイバジョウセン,京王競馬場線,Keio Keibajo Line,Keio Keibajo Line,京王竞马场线,게이오 게이바조선,888888,グレー,2,KO,,,,#CA0073,,,,KEIO,,,,139.48962301587,35.668945374045,14,0,24004,928.4592872
24005,14,京王動物園線,ケイオウドウブツエンセン,京王動物園線,Keio Dobutsuen Line,Keio Dobutsuen Line,京王动物园线,게이오 도부쓰엔선,888888,グレー,2,KO,,,,#CA0073,,,,KEIO,,,,139.40999162964,35.657461750042,14,0,24005,1641.922105
24006,14,京王井の頭線,ケイオウイノガシラセン,京王井の頭線,Keio Inokashira Line,Keio Inokashira Line,京王井之头线,게이오 이노카시라선,CA0073,ワイン,2,IN,,,,#000088,,,,KEIO,,,,139.63498783283,35.676684994126,12,0,24006,793.2844546
24007,14,京王新線,ケイオウシンセン,京王新線,Keio New Line,Keio New Line,京王新线,게이오 신선,9400D3,ワイン,2,KO,,,,#CA0073,,,,KEIO,,,,139.68525052071,35.680498528148,14,0,24007,1105.694328
25001,15,小田急線,オダキュウセン,小田急小田原線,Odakyu Line,Odakyu Line,小田急线,오다큐선,2F79BC,ブルー,2,OH,,,,#2F79BC,,,,ODAKYU,,,,139.43477539316,35.528535238628,11,0,25001,1720.808233
25002,15,小田急江ノ島線,オダキュウエノシマセン,小田急江ノ島線,Odakyu Enoshima Line,Odakyu Enoshima Line,小田急江之岛线,오다큐 에노시마선,2D8BD0,ブルー,2,OE,OH,,,#2F79BC,#2F79BC,,,ODAKYU,ODAKYU,,,139.4497755016,35.435748097431,11,0,25002,1661.246151
25003,15,小田急多摩線,オダキュウタマセン,小田急多摩線,Odakyu Tama Line,Odakyu Tama Line,小田急多摩线,오다큐 다마선,2D8BD0,ブルー,2,OT,OH,,,#2F79BC,#2F79BC,,,ODAKYU,ODAKYU,,,139.46029374072,35.61945834975,13,0,25003,1476.753749
26001,16,東急東横線,トウキュウトウヨコセン,東急東横線,Tokyu Toyoko Line,Tokyu Toyoko Line,东急东横线,도큐 도요코선,EE0011,赤,2,TY,,,,#EE0011,,,,REVERSED_SQUARE,,,,139.66832596833,35.586080488105,11,0,26001,1176.724626
26002,16,東急目黒線,トウキュウメグロセン,東急目黒線,Tokyu Meguro Line,Tokyu Meguro Line,东急目黑线,도큐 메구로선,2C94B6,水色,2,MG,,,,#2C94B6,,,,REVERSED_SQUARE,,,,139.67835129425,35.603755429181,13,0,26002,968.5414035
26003,16,東急田園都市線,トウキュウデンエントシセン,東急田園都市線,Tokyu Den-en-toshi Line,Tokyu Den-en-toshi Line,东急田园都市线,도큐 덴엔토시선,018D54,緑,2,DT,,,,#018D54,,,,REVERSED_SQUARE,,,,139.58465916942,35.583242150059,11,0,26003,1179.031497
26004,16,東急大井町線,トウキュウオオイマチセン,東急大井町線,Tokyu Oimachi Line,Tokyu Oimachi Line,东急大井町线,도큐 오이마치선,FD9A3D,オレンジ,2,OM,,,,#FD9A3D,,,,REVERSED_SQUARE,,,,139.6753762487,35.607027243076,12,0,26004,718.0671122
26005,16,東急池上線,トウキュウイケガミセン,東急池上線,Tokyu Ikegami Line,Tokyu Ikegami Line,东急池上线,도큐 이케가미선,DE65B0,ピンク,2,IK,,,,#DE65B0,,,,REVERSED_SQUARE,,,,139.70623944131,35.593936510961,13,0,26005,755.7683159
26006,16,東急多摩川線,トウキュウタマガワセン,東急多摩川線,Tokyu Tamagawa Line,Tokyu Tamagawa Line,东急多摩川线,도큐 다마가와선,A3016E,ワイン,2,TM,,,,#A3016E,,,,REVERSED_SQUARE,,,,139.68743273016,35.572441640628,13,0,26006,919.4896771
26007,16,東急世田谷線,トウキュウセタガヤセン,東急世田谷線,Tokyu Setagaya Line,Tokyu Setagaya Line,东急世田谷线,도큐 세타가야선,ECEC00,黄色,4,SG,,,,#FCC70D,,,,REVERSED_SQUARE_DARK_TEXT,,,,139.65254186138,35.653196779881,14,0,26007,543.5605118
26008,16,東急こどもの国線,トウキュウコドモノクニセン,東急こどもの国線,Tokyu Kodomonokuni Line,Tokyu Kodomonokuni Line,东急子供之国线,도큐 고도모노쿠니선,0000FF,青,2,KD,,,,#0068B7,,,,REVERSED_SQUARE,,,,139.48785908992,35.548109757537,14,0,26008,1492.277663
26009,16,東急新横浜線,トウキュウシンヨコハマセン,東急新横浜線,Tokyu Shin-yokohama Line,Tokyu Shin-yokohama Line,东急新横滨线,도큐 신요코하마선,880083,紫,2,SH,,,,#890D84,,,,REVERSED_SQUARE,,,,139.636167,35.536639,13,0,26009,2824.384352
27001,17,京急本線,ケイキュウホンセン,京急本線,Keikyu Main Line,Keikyu Main Line,京急本线,게이큐 본선,00CCFF,水色,2,KK,A,,,#00CCFF,#E85298,,,KEIKYU,,,,139.66542155594,35.470013165246,10,0,27001,1119.638056
27002,17,京急空港線,ケイキュウクウコウセン,京急空港線,Keikyu Airport Line,Keikyu Airport Line,京急机场线,게이큐 공항선,00A53D,緑,2,KK,,,,#00CCFF,,,,KEIKYU,,,,139.74978371429,35.555001253065,13,0,27002,1043.475968
27003,17,京急大師線,ケイキュウダイシセン,京急大師線,Keikyu Daishi Line,Keikyu Daishi Line,京急大师线,게이큐 다이시선,716F70,グレー,2,KK,,,,#00CCFF,,,,KEIKYU,,,,139.7232999894,35.535690499872,14,0,27003,716.549025
27004,17,京急逗子線,ケイキュウズシセン,京急逗子線,Keikyu Zushi Line,Keikyu Zushi Line,京急逗子线,게이큐 즈시선,716F70,グレー,2,KK,,,,#00CCFF,,,,KEIKYU,,,,139.59885124072,35.314704348486,13,0,27004,1826.099028
27005,17,京急久里浜線,ケイキュウクリハマセン,京急久里浜線,Keikyu Kurihama Line,Keikyu Kurihama Line,京急久里滨线,게이큐 구리하마선,716F70,グレー,2,KK,,,,#00CCFF,,,,KEIKYU,,,,139.6682823227,35.228707904602,12,0,27005,1610.002958
28001,18,東京メトロ銀座線,トウキョウメトロギンザセン,東京メトロ銀座線,Tokyo Metro Ginza Line,Tokyo Metro Ginza Line,银座线,긴자선,F7931D,オレンジ,3,G,,,,#F39700,,,,ROUND,,,,139.75720810526,35.686460950459,13,0,28001,755.7267252
28002,18,東京メトロ丸ノ内線,トウキョウメトロマルノウチセン,東京メトロ丸ノ内線,Tokyo Metro Marunouchi Line,Tokyo Metro Marunouchi Line,丸之内线,마루노우치선,E60012,レッド,3,M,Mb,,,#E60012,#E60012,,,ROUND,ROUND,,,139.70043660044,35.705185135772,12,0,28002,1121.493411
28003,18,東京メトロ日比谷線,トウキョウメトロヒビヤセン,東京メトロ日比谷線,Tokyo Metro Hibiya Line,Tokyo Metro Hibiya Line,日比谷线,히비야선,89A1AD,シルバー,3,H,,,,#9CAEB7,,,,ROUND,,,,139.76790012172,35.694692338733,12,0,28003,890.1357233
28004,18,東京メトロ東西線,トウキョウメトロトウザイセン,東京メトロ東西線,Tokyo Metro Tozai Line,Tokyo Metro Tozai Line,东西线,도자이선,00A7DB,スカイブルー,3,T,,,,#00A7DB,,,,ROUND,,,,139.81549134971,35.683265329762,11,0,28004,1359.111981
28005,18,東京メトロ千代田線,トウキョウメトロチヨダセン,東京メトロ千代田線,Tokyo Metro Chiyoda Line,Tokyo Metro Chiyoda Line,千代田线,지요다선,009933,グリーン,3,C,,,,#009944,,,,ROUND,,,,139.75586119551,35.723011671551,12,0,28005,1175.446162
28006,18,東京メトロ有楽町線,トウキョウメトロユウラクチョウセン,東京メトロ有楽町線,Tokyo Metro Yurakucho Line,Tokyo Metro Yurakucho Line,有乐町线,유라쿠초선,C5C544,ゴールド,3,Y,,,,#C1A470,,,,ROUND,,,,139.7042043431,35.733165519161,11,0,28006,1190.338515
28008,18,東京メトロ半蔵門線,トウキョウメトロハンゾウモンセン,東京メトロ半蔵門線,Tokyo Metro Hanzomon Line,Tokyo Metro Hanzomon Line,半藏门线,한조몬선,A757A8,パープル,3,Z,,,,#9B7CB6,,,,ROUND,,,,139.76522714816,35.68813210626,12,0,28008,1186.280722
28009,18,東京メトロ南北線,トウキョウメトロナンボクセン,東京メトロ南北線,Tokyo Metro Namboku Line,Tokyo Metro Namboku Line,南北线,난보쿠선,00ADA9,エメラルド,3,N,,,,#00ADA9,,,,ROUND,,,,139.73433187076,35.710299718408,12,0,28009,1109.676421
28010,18,東京メトロ副都心線,トウキョウメトロフクトシンセン,東京メトロ副都心線,Tokyo Metro Fukutoshin Line,Tokyo Metro Fukutoshin Line,副都心线,후쿠토신선,BB6633,ブラウン,3,F,,,,#BB641D,,,,ROUND,,,,139.68666347754,35.731442005433,12,0,28010,1281.310659
29001,19,相鉄本線,ソウテツホンセン,相鉄本線,Sotetsu Main Line,Sotetsu Main Line,相铁本线,소테쓰 본선,EB8020,オレンジ,2,SO,,,,#0967B4,,,,REVERSED_SQUARE,,,,139.50914329351,35.46560374998,11,0,29001,1402.813923
29002,19,相鉄いずみ野線,ソウテツイズミノセン,相鉄いずみ野線,Sotetsu Izumino Line,Sotetsu Izumino Line,相铁泉野线,소테쓰 이즈미노선,0967B4,青,2,SO,,,,#0967B4,,,,REVERSED_SQUARE,,,,139.49649288818,35.431541345898,13,0,29002,1457.079
29003,19,相鉄・JR直通線,ソウテツ・ジェイアールチョクツウセン,相鉄・JR直通線,Sotetsu-JR Link Line,Sotetsu-JR Link Line,相铁·JR直通线,소테츠·JR직통선,246EC1,青,2,SO,JS,JA,,#0967B4,#E31F26,#00B48D,,REVERSED_SQUARE,SQUARE,SQUARE,,139.55227076729,35.576598192473,11,0,29003,2844.978049
29004,19,相鉄新横浜線,ソウテツシンヨコハマセン,相鉄新横浜線,Sotetsu Shin-yokohama Line,Sotetsu Shin-yokohama Line,相铁新横滨线,소테츠 신요코하마선,0072BC,青,2,SO,,,,#0967B4,,,,REVERSED_SQUARE,,,,139.5919,35.497093,13,0,29004,3039.779394
30001,20,名鉄名古屋本線,メイテツナゴヤホンセン,名鉄名古屋本線,Nagoya Line,Nagoya Line,名古屋本线,나고야 본선,FF0000,赤,2,NH,,,,#D12027,,,,HALF_SQUARE,,,,137.0464890931,35.090244655301,10,0,30001,1655.795356
30002,20,名鉄豊川線,メイテツトヨカワセン,名鉄豊川線,Toyokawa Line,Toyokawa Line,丰川线,도요카와 선,FF0000,赤,2,TK,NH,,,#D12027,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,137.36208428145,34.829166872047,13,0,30002,1674.838845
30003,20,名鉄西尾線,メイテツニシオセン,名鉄西尾線,Nishio Line,Nishio Line,西尾线,니시오 선,339999,エメラルド,2,GN,NH,,,#654E9E,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,137.07578999902,34.89567964566,11,0,30003,1594.851264
30004,20,名鉄蒲郡線,メイテツガマゴオリセン,名鉄蒲郡線,Gamagori Line,Gamagori Line,蒲郡线,가마고리 선,339999,エメラルド,2,GN,NH,,,#654E9E,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,137.14905346289,34.830155083926,12,0,30004,1851.878486
30005,20,名鉄三河線,メイテツミカワセン,名鉄三河線,Mikawa Line,Mikawa Line,三河线,미카와 선,000066,紺,2,MY,NH,MU,,#9EB03A,#D12027,#654E9E,,HALF_SQUARE,HALF_SQUARE,HALF_SQUARE,,137.03974462462,35.02789179794,11,0,30005,1712.967911
30006,20,名鉄豊田線,メイテツトヨタセン,名鉄豊田線,Toyota Line,Toyota Line,丰田线,도요타 선,00FF00,黄緑,2,TT,MY,,,#9EB03A,#9EB03A,,,HALF_SQUARE,HALF_SQUARE,,,137.09495931738,35.120296235362,12,0,30006,2033.956266
30007,20,名鉄常滑・空港線,メイテツトコナメクウコウセン,名鉄空港線,Airport Line,Airport Line,机场线,쿠코 선,0033FF,青,2,TA,NH,,,#1065AB,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,136.82754263493,34.878389589252,13,0,30007,1963.626165
30008,20,名鉄常滑線,メイテツトコナメセン,名鉄常滑線,Tokoname Line,Tokoname Line,常滑线,도코나메 선,0033FF,青,2,TA,NH,,,#1065AB,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,136.87202090129,35.052184094597,11,0,30008,1377.073011
30009,20,名鉄河和線,メイテツコウワセン,名鉄河和線,Kowa Line,Kowa Line,河和线,고와 선,33FFFF,水色,2,KC,TA,,,#2A9DD8,#1065AB,,,HALF_SQUARE,HALF_SQUARE,,,136.90604658194,34.923751774912,11,0,30009,1319.738301
30010,20,名鉄知多新線,メイテツチタシンセン,名鉄知多新線,Chita Line,Chita Line,知多新线,지타 신선,33FFFF,水色,2,KC,TA,,,#2A9DD8,#1065AB,,,HALF_SQUARE,HALF_SQUARE,,,136.88079230957,34.804816079117,12,0,30010,2506.025703
30011,20,名鉄築港線,メイテツチッコウセン,名鉄築港線,Chikko Line,Chikko Line,筑港线,짓코 선,0033FF,青,2,CH,TA,,,#727171,#1065AB,,,HALF_SQUARE,HALF_SQUARE,,,136.90566317725,35.091876796523,14,0,30011,1315.220896
30012,20,名鉄瀬戸線,メイテツセトセン,名鉄瀬戸線,Seto Line,Seto Line,濑户线,세토 선,990099,紫,2,ST,,,,#7C2982,,,,HALF_SQUARE,,,,136.99254328203,35.207830352249,11,0,30012,1031.909304
30013,20,名鉄津島線,メイテツツシマセン,名鉄津島線,Tsushima Line,Tsushima Line,津岛线,쓰시마 선,FF9933,オレンジ,2,TB,NH,,,#E85624,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,136.77818202246,35.198356309028,12,0,30013,1644.416104
30014,20,名鉄尾西線,メイテツビサイセン,名鉄尾西線,Bisai Line,Bisai Line,尾西线,비사이 선,FF9933,オレンジ,2,TB,BS,NH,,#E85624,#E85624,#D12027,,HALF_SQUARE,HALF_SQUARE,HALF_SQUARE,,136.74435732435,35.243666720392,11,0,30014,1357.492756
30015,20,名鉄犬山線,メイテツイヌヤマセン,名鉄犬山線,Inuyama Line,Inuyama Line,犬山线,이누야마 선,006633,緑,2,IY,NH,,,#018B44,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,136.88986472695,35.311657113672,11,0,30015,1543.941187
30016,20,名鉄各務原線,メイテツカカミガハラセン,名鉄各務原線,Kakamigahara Line,Kakamigahara Line,各务原线,가카미가하라 선,006633,緑,2,KG,IY,,,#018B44,#018B44,,,HALF_SQUARE,HALF_SQUARE,,,136.85325381484,35.403204284488,12,0,30016,1017.291421
30017,20,名鉄広見線,メイテツヒロミセン,名鉄広見線,Hiromi Line,Hiromi Line,广见线,히로미 선,006633,緑,2,HM,IY,,,#018B44,#018B44,,,HALF_SQUARE,HALF_SQUARE,,,137.02897624906,35.417841533606,12,0,30017,1946.036918
30018,20,名鉄小牧線,メイテツコマキセン,名鉄小牧線,Komaki Line,Komaki Line,小牧线,고마키 선,FFCCFF,ピンク,2,KM,IY,,,#DA5290,#018B44,,,HALF_SQUARE,HALF_SQUARE,,,136.93961329366,35.296313523647,12,0,30018,1555.024917
30019,20,犬山モノレール,イヌヤマモノレール,名鉄モンキーパークモノレール線,Inuyama Monorail,Inuyama Monorail,犬山单轨电车,이누야마 모노레일,808080,グレー,5,,,,,,,,,,,,,136.95116149736,35.390617823339,15,2,30019,561.7888943
30020,20,名鉄竹鼻線,メイテツタケハナセン,名鉄竹鼻線,Takehana Line,Takehana Line,竹鼻线,다케하나 선,CC6633,茶,2,TH,NH,,,#D7A629,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,136.73250305295,35.349351079861,13,0,30020,1215.772894
30021,20,名鉄羽島線,メイテツハシマセン,名鉄羽島線,Hashima Line,Hashima Line,羽岛线,하시마 선,CC6633,茶,2,TH,NH,,,#D7A629,#D12027,,,HALF_SQUARE,HALF_SQUARE,,,136.693134,35.31404976239,14,0,30021,1191.63985
31001,21,近鉄難波線,キンテツナンバセン,近鉄難波線,Kintetsu Namba Line,Kintetsu Namba Line,近铁难波线,긴테쓰 난바선,008000,緑,2,A,,,,#D21644,,,,KINTETSU,,,,135.52715820898,34.663363778757,12,0,31001,1182.516682
31002,21,近鉄橿原線,キンテツカシハラセン,近鉄橿原線,Kintetsu Kashihara Line,Kintetsu Kashihara Line,近铁橿原线,긴테쓰 가시하라선,9400D3,紫,2,B,,,,#FAB202,,,,KINTETSU,,,,135.78551050388,34.596652694308,11,0,31002,1465.804214
31003,21,近鉄南大阪線,キンテツミナミオオサカセン,近鉄南大阪線,Kintetsu Minami-Osaka Line,Kintetsu Minami-Osaka Line,近铁南大阪线,긴테쓰 미나미오사카선,FF1493,ピンク,2,F,,,,#028E46,,,,KINTETSU,,,,135.65305195787,34.572452045721,11,0,31003,1412.223426
31004,21,近鉄養老線,キンテツヨウロウセン,近鉄養老線,Kintetsu Yoro Line,Kintetsu Yoro Line,近铁养老线,긴테쓰 요로선,808080,グレー,2,,,,,,,,,,,,,136.63201242347,35.259232219458,10,2,31004,2083.545351
