station_cd1,station_cd2,distance
1150814,9953001,0.05477330663967573
1150818,1150901,0
1150818,1151001,0
1150901,1150818,0
1150901,1151001,0
1150904,1151101,0
1150907,3100601,0.016436697324516504
1150907,9953101,0.016436697324516504
1150912,1160701,0
1151001,1150818,0
1151001,1150901,0
1151004,3102739,0.023666134030492763
1151004,9953010,0.033512563587391554
1151008,1151301,0
1151008,3100904,0.05562754826572185
1151010,1151201,0
1151041,1163901,0
1151101,1150904,0
1151106,9960124,0.025173432856147395
1151106,9960401,0.03019181296813708
1151111,1160113,0.00009493529796600342
1151201,1151010,0
1151206,3100913,0.10249899939987939
1151211,3101005,0.03918355950663437
1151211,3101501,0.03918355950663437
1151301,1151008,0
1151301,3100904,0.05562754826572185
1151305,3100547,0.17958155290067473
1160101,100215,0.06888417820803222
1160101,1141501,0.00009493529796600342
1160101,1150312,0.00009493529796600342
1160101,9960101,0.10064511783726103
1160102,9960104,0.05145878481571061
1160108,9960307,0.04044800787019092
1160113,1151111,0.00009493529796600342
1160116,3300603,0.14180028823860003
1160117,3300609,0.05675288965331162
1160119,1160502,0
1160119,3300702,0.06855689292691726
1160119,9961107,0.14934438859497812
1160120,100216,0.0010047007562394455
1160120,1160201,0
1160120,1160501,0
1160120,1161401,0
1160120,1161801,0
1160120,3102501,0.14459770972758623
1160120,9961011,0.23896709957043905
1160201,100216,0.0010047007562394455
1160201,1160120,0
1160201,1160501,0
1160201,1161401,0
1160201,1161801,0
1160201,3102501,0.14459770972758623
1160201,9961011,0.23896709957043905
1160205,3400311,0.24474802222162723
1160213,100217,0.17518541492272888
1160213,100301,0.17518541492272888
1160213,1162901,0
1160213,1164109,0.17518541492272888
1160213,9961803,0.33002946568932
1160214,1160301,0
1160214,1162310,0
1160214,1162504,0.4836524760633041
1160214,1162902,0
1160214,1164115,0
1160214,3400101,0.4492618363118698
1160214,3400201,0.4492618363118698
1160214,3400326,0.4492618363118698
1160214,3500101,0.1917867137456796
1160214,9961806,0.2600382830872077
1160214,9961910,0.4387296828342304
1160214,9962001,0.3115512228877096
1160301,1160214,0
1160301,1162310,0
1160301,1162504,0.4836524760633041
1160301,1162902,0
1160301,1164115,0
1160301,3400101,0.4492618363118698
1160301,3400201,0.4492618363118698
1160301,3400326,0.4492618363118698
1160301,3500101,0.1917867137456796
1160301,9961806,0.2600382830872077
1160301,9961910,0.4387296828342304
1160301,9962001,0.3115512228877096
1160302,1162924,0
1160303,1162509,0
1160303,1162903,0
1160310,9964901,0.042151272296982394
1160313,3400116,0.2704791776449649
1160313,3500132,0.14061324601050126
1160313,9963001,0.26337317139409155
1160313,9964602,0.19679805621155969
1160313,9964710,0.35278176438313347
1160313,9964801,0.03199361797245969
1160314,3500133,0.022081182974739953
1160314,9963003,0.02945534956275561
1160315,1160801,0
1160315,9964707,0.10762125156788417
1160501,100216,0.0010047007562394455
1160501,1160120,0
1160501,1160201,0
1160501,1161401,0
1160501,1161801,0
1160501,3102501,0.14459770972758623
1160501,9961011,0.23896709957043905
1160502,1160119,0
1160502,3300702,0.06855689292691726
1160502,9961107,0.14934438859497812
1160503,3300615,0.2460423119128954
1160522,1141510,0
1160701,1150912,0
1160702,1161701,0.00009493529796600342
1160702,1161819,0.00009493529796600342
1160703,1161820,0
1160704,1161821,0
1160704,1163701,0
1160708,1163601,0.00009493529796600342
1160708,3101612,0.14603542363619929
1160708,3101708,0.04303177355782156
1160712,3101203,0.00944832791942389
1160715,1164107,0
1160716,1164106,0.15091165320758448
1160719,1162301,0
1160719,1162601,0
1160719,3100301,0.18172840476192667
1160719,9961813,0.08428228288140953
1160719,9961917,0.10041785349587393
1160719,9962801,0.15921294812463047
1160720,1162302,0
1160720,3200102,0.07734354895341056
1160720,3200703,0.07734354895341056
1160720,9961812,0.3393815409885286
1160720,9962309,0.3393815409885286
1160720,9962902,0.21766239589504816
1160721,1162303,0
1160801,1160315,0
1160801,9964707,0.10762125156788417
1160802,1161301,0
1160803,9964501,0.03883445536598277
1160803,9964608,0.03883445536598277
1160803,9964701,0.07752081837678036
1160805,9963706,0.1411104549807459
1160806,9963708,0.08928951190136611
1160807,9963711,0.033167626991353005
1160808,9963713,0.14150143582059113
1160810,9963717,0.055913586204850485
1160811,100303,0.11099710644131644
1160816,1163201,0
1160821,100304,0.007542428691670651
1160821,1160901,0
1160821,1163301,0
1160821,1163501,0
1160821,9963743,0.18578651045750633
1160901,100304,0.007542428691670651
1160901,1160821,0
1160901,1163301,0
1160901,1163501,0
1160901,9963743,0.18578651045750633
1160905,100305,0.04494873071324023
1160905,1163101,0
1160907,9964401,0.11081271568160828
1160915,1163119,0
1160916,1163120,0
1160919,1163122,0
1160917,100306,0.02281135398750428
1160917,1161001,0
1160917,1163121,0
1160917,1170301,0
1160917,1170901,0
1160917,1171301,0
1160917,1171517,0
1160917,9970601,0.18811467022383072
1160917,9970701,0.18811467022383072
1161001,100306,0.02281135398750428
1161001,1160917,0
1161001,1163121,0
1161001,1170301,0
1161001,1170901,0
1161001,1171301,0
1161001,1171517,0
1161001,9970601,0.18811467022383072
1161001,9970701,0.18811467022383072
1161002,1170302,0
1161003,1170303,0
1161004,1170304,0
1161005,1170305,0
1161005,9970401,0.004737261855939222
1161007,100307,0.03194033165584418
1161014,100308,0.004012069477041861
1161014,1172001,0
1161019,1171601,0
1161020,100310,0.07790990034183432
1161020,1161101,0
1161020,1171602,0
1161101,100310,0.07790990034183432
1161101,1161020,0
1161101,1171602,0
1161109,9970801,0.05611904833183178
1161112,1171629,0
1161113,1171630,0
1161114,1171631,0
1161115,100312,0.09025780922956145
1161115,1171446,0
1161115,1171632,0
1161115,1171701,0
1161115,9971001,0.1290569868849904
1161115,9971101,0.1290569868849904
1161115,9971301,0.1290569868849904
1161115,9971401,0.1290569868849904
1161130,1171716,0
1161130,9970922,0.07902107630142297
1161116,1171702,0
1161116,9971501,0.07362090044795756
1161116,9971601,0.07362090044795756
1161117,9971120,0.06835605157659264
1161117,9971229,0.06835605157659264
1161118,9971126,0.02095534080619125
1161119,9971129,0.04680627913720179
1161120,9971133,0.14345248139275066
1161121,9971135,0.14984501541794784
1161122,9971139,0.14680674887310535
1161123,9971141,0.14426048759147353
1161128,1161201,0.00009493529796600342
1161128,1172401,0.00009493529796600342
1161201,1161128,0.00009493529796600342
1161201,1172401,0.00009493529796600342
1161215,1172415,0
1161216,100314,0
1161216,1172416,0
1161224,100315,0.058027604044354794
1161224,1170801,0
1161224,1172101,0
1161228,1172118,0.00009493529796600342
1161229,1172310,0
1161230,100316,0
1161230,1172201,0
1161234,100317,0.020851431166662576
1161235,1170237,0
1161236,1170238,0
1161236,1190201,0
1161237,1170239,0
1161237,1190204,0
1161237,1190603,0
1161301,1160802,0
1161302,9964705,0.18228852858523048
1161401,100216,0.0010047007562394455
1161401,1160120,0
1161401,1160201,0
1161401,1160501,0
1161401,1161801,0
1161401,3102501,0.14459770972758623
1161401,9961011,0.23896709957043905
1161403,9961115,0.11679333765141126
1161407,9960501,0.05175375804511188
1161415,1161501,0
1161501,1161415,0
1161511,1162204,0
1161512,1162203,0
1161513,1162202,0
1161514,1162201,0
1161514,1163010,0
1161514,9960801,0.1016600576525902
1161519,1163518,0
1161524,1161601,0.00009493529796600342
1161524,9960919,0.08877338747369447
1161601,1161524,0.00009493529796600342
1161601,9960919,0.08877338747369447
1161619,1170401,0
1161640,1170331,0
1161641,1170332,0
1161642,1170101,0.00009493529796600342
1161642,1170333,0.00009493529796600342
1161642,1170501,0.00009493529796600342
1161701,1160702,0.00009493529796600342
1161701,1161819,0.00009493529796600342
1161703,3102521,0.05573720794217473
1161704,3102520,0.09158673452856404
1161705,3102518,0.12168690804872878
1161707,3102516,0.3842846360403045
1161713,3300307,0.3082272376586216
1161722,1164101,0
1161723,1164114,0
1161723,9965209,0.02846064599461873
1161724,1162313,0
1161724,1162501,0
1161724,3300137,0.21985457294508173
1161724,9962412,0.40320728823825785
1161801,100216,0.0010047007562394455
1161801,1160120,0
1161801,1160201,0
1161801,1160501,0
1161801,1161401,0
1161801,3102501,0.14459770972758623
1161801,9961011,0.23896709957043905
1161802,3300105,0.020166545617302675
1161806,9961101,0.16788404905429163
1161808,3300206,0.19087347830633683
1161819,1160702,0.00009493529796600342
1161819,1161701,0.00009493529796600342
1161820,1160703,0
1161821,1160704,0
1161821,1163701,0
1162201,1161514,0
1162201,1163010,0
1162201,9960801,0.1016600576525902
1162202,1161513,0
1162203,1161512,0
1162204,1161511,0
1162208,9960901,0.09488197682295603
1162209,1142201,0.00009493529796600342
1162301,1160719,0
1162301,1162601,0
1162301,3100301,0.18172840476192667
1162301,9961813,0.08428228288140953
1162301,9961917,0.10041785349587393
1162301,9962801,0.15921294812463047
1162302,1160720,0
1162302,3200102,0.07734354895341056
1162302,3200703,0.07734354895341056
1162302,9961812,0.3393815409885286
1162302,9962309,0.3393815409885286
1162302,9962902,0.21766239589504816
1162303,1160721,0
1162305,9962401,0.10071274969186059
1162306,9962104,0.09523070422126702
1162307,1162401,0
1162307,3500201,0.1053093087642963
1162308,9962202,0.137163667079554
1162309,1162505,0.23766048340732
1162309,3500102,0.1950494157316742
1162310,1160214,0
1162310,1160301,0
1162310,1162504,0.4836524760633041
1162310,1162902,0
1162310,1164115,0
1162310,3400101,0.4492618363118698
1162310,3400201,0.4492618363118698
1162310,3400326,0.4492618363118698
1162310,3500101,0.1917867137456796
1162310,9961806,0.2600382830872077
1162310,9961910,0.4387296828342304
1162310,9962001,0.3115512228877096
1162311,9962302,0.18028830478160435
1162313,1161724,0
1162313,1162501,0
1162313,3300137,0.21985457294508173
1162313,9962412,0.40320728823825785
1162315,9962110,0.17081822947643363
1162315,9962410,0.16786214449616163
1162316,9962409,0.27160330068370436
1162317,3100104,0.04321381350615988
1162317,3100502,0.04321381350615988
1162317,9962209,0.10896339179045769
1162401,1162307,0
1162401,3500201,0.1053093087642963
1162501,1161724,0
1162501,1162313,0
1162501,3300137,0.21985457294508173
1162501,9962412,0.40320728823825785
1162503,9961911,0.2185942907434083
1162503,9962303,0.2185942907434083
1162504,1160214,0.4836524760633041
1162504,1160301,0.4836524760633041
1162504,1162310,0.4836524760633041
1162504,1162902,0.4836524760633041
1162504,1164115,0.4836524760633041
1162504,3400101,0.8083699542381944
1162504,3400201,0.8083699542381944
1162504,3400326,0.8083699542381944
1162504,3500101,0.32568134771483126
1162504,9961806,0.6065695461188723
1162504,9961910,0.38658627857686717
1162504,9962001,0.18514498336356267
1162505,1162309,0.23766048340732
1162505,3500102,0.23342715312517043
1162506,3500103,0.278110375021555
1162506,9962201,0.27789885539772347
1162509,1160303,0
1162509,1162903,0
1162601,1160719,0
1162601,1162301,0
1162601,3100301,0.18172840476192667
1162601,9961813,0.08428228288140953
1162601,9961917,0.10041785349587393
1162601,9962801,0.15921294812463047
1162605,9961816,0.14588664333397935
1162610,3200713,0.11806653818373929
1162614,1162701,0
1162626,1162801,0
1162635,1163636,0
1162635,1163954,0
1162635,1164001,0
1162635,9965101,0.06012440623905947
1162701,1162614,0
1162702,3200114,0.10968006081533428
1162702,3200401,0.10968006081533428
1162801,1162626,0
1162802,3200202,0
1162803,3200203,0.023754321664918324
1162901,100217,0.17518541492272888
1162901,100301,0.17518541492272888
1162901,1160213,0
1162901,1164109,0.17518541492272888
1162901,9961803,0.33002946568932
1162902,1160214,0
1162902,1160301,0
1162902,1162310,0
1162902,1162504,0.4836524760633041
1162902,1164115,0
1162902,3400101,0.4492618363118698
1162902,3400201,0.4492618363118698
1162902,3400326,0.4492618363118698
1162902,3500101,0.1917867137456796
1162902,9961806,0.2600382830872077
1162902,9961910,0.4387296828342304
1162902,9962001,0.3115512228877096
1162924,1160302,0
1162903,1160303,0
1162903,1162509,0
1162910,3400219,0.13545061440934036
1162910,3400410,0.13545061440934036
1162915,9963310,0.08877079855055875
1162915,9963401,0.08877079855055875
1162923,1163001,0
1163001,1162923,0
1163004,1163221,0
1163010,1161514,0
1163010,1162201,0
1163010,9960801,0.1016600576525902
1163101,100305,0.04494873071324023
1163101,1160905,0
1163119,1160915,0
1163120,1160916,0
1163122,1160919,0
1163121,100306,0.02281135398750428
1163121,1160917,0
1163121,1161001,0
1163121,1170301,0
1163121,1170901,0
1163121,1171301,0
1163121,1171517,0
1163121,9970601,0.18811467022383072
1163121,9970701,0.18811467022383072
1163201,1160816,0
1163204,9964201,0.007233795608405682
1163207,9963520,0.005872191372937051
1163207,9964301,0.08012302931482436
1163221,1163004,0
1163301,100304,0.007542428691670651
1163301,1160821,0
1163301,1160901,0
1163301,1163501,0
1163301,9963743,0.18578651045750633
1163312,1163401,0
1163312,9964405,0
1163401,1163312,0
1163401,9964405,0
1163410,1170419,0
1163411,1170420,0
1163411,1171501,0
1163425,1170318,0
1163425,1171401,0
1163501,100304,0.007542428691670651
1163501,1160821,0
1163501,1160901,0
1163501,1163301,0
1163501,9963743,0.18578651045750633
1163518,1161519,0
1163601,1160708,0.00009493529796600342
1163601,3101612,0.14603542363619929
1163601,3101708,0.04303177355782156
1163606,1163714,0
1163608,3101804,0.13004964669178337
1163611,3100707,0.026801699128491823
1163617,3200733,0.038040634310511384
1163636,1162635,0
1163636,1163954,0
1163636,1164001,0
1163636,9965101,0.06012440623905947
1163701,1160704,0
1163701,1161821,0
1163705,3101104,0.06806271630775178
1163710,3100529,0.03637471679192583
1163714,1163606,0
1163901,1151041,0
1163938,9965001,0.013263110095011342
1163954,1162635,0
1163954,1163636,0
1163954,1164001,0
1163954,9965101,0.06012440623905947
1164001,1162635,0
1164001,1163636,0
1164001,1163954,0
1164001,9965101,0.06012440623905947
1164003,3200140,0.02914962004544613
1164003,3200301,0.02914962004544613
1164003,3200501,0.02914962004544613
1164115,1160214,0
1164115,1160301,0
1164115,1162310,0
1164115,1162504,0.4836524760633041
1164115,1162902,0
1164115,3400101,0.4492618363118698
1164115,3400201,0.4492618363118698
1164115,3400326,0.4492618363118698
1164115,3500101,0.1917867137456796
1164115,9961806,0.2600382830872077
1164115,9961910,0.4387296828342304
1164115,9962001,0.3115512228877096
1164109,100217,0
1164109,100301,0
1164109,1160213,0.17518541492272888
1164109,1162901,0.17518541492272888
1164109,9961803,0.15485311988042777
1164111,3400322,0.36865272173159364
1164111,3400809,0.36865272173159364
1164113,3300136,0.18246104899561946
1164114,1161723,0
1164114,9965209,0.02846064599461873
1164101,1161722,0
1164102,9962113,0.06869879209878253
1164103,3100107,0.09770368940593932
1164104,3100505,0.061158671785072886
1164106,1160716,0.15091165320758448
1164107,1160715,0
1170101,1161642,0.00009493529796600342
1170101,1170333,0.00009493529796600342
1170101,1170501,0.00009493529796600342
1170110,1170601,0
1170113,9970201,0.12345181148822633
1170131,1170701,0
1170145,1170201,0
1170145,1170828,0
1170201,1170145,0
1170201,1170828,0
1170217,1172212,0.00009493529796600342
1170237,1161235,0
1170238,1161236,0
1170238,1190201,0
1170239,1161237,0
1170239,1190204,0
1170239,1190603,0
1170301,100306,0.02281135398750428
1170301,1160917,0
1170301,1161001,0
1170301,1163121,0
1170301,1170901,0
1170301,1171301,0
1170301,1171517,0
1170301,9970601,0.18811467022383072
1170301,9970701,0.18811467022383072
1170302,1161002,0
1170303,1161003,0
1170304,1161004,0
1170305,1161005,0
1170305,9970401,0.004737261855939222
1170306,9970502,0
1170307,1171310,0
1170307,9970501,0
1170318,1163425,0
1170318,1171401,0
1170319,1171403,0
1170331,1161640,0
1170332,1161641,0
1170333,1161642,0.00009493529796600342
1170333,1170101,0.00009493529796600342
1170333,1170501,0.00009493529796600342
1170401,1161619,0
1170404,9970101,0
1170410,9964414,0
1170419,1163410,0
1170420,1163411,0
1170420,1171501,0
1170501,1161642,0.00009493529796600342
1170501,1170101,0.00009493529796600342
1170501,1170333,0.00009493529796600342
1170601,1170110,0
1170618,1171413,0
1170701,1170131,0
1170735,1171426,0
1170735,1172030,0
1170801,100315,0.058027604044354794
1170801,1161224,0
1170801,1172101,0
1170828,1170145,0
1170828,1170201,0
1170901,100306,0.02281135398750428
1170901,1160917,0
1170901,1161001,0
1170901,1163121,0
1170901,1170301,0
1170901,1171301,0
1170901,1171517,0
1170901,9970601,0.18811467022383072
1170901,9970701,0.18811467022383072
1170908,1171001,0
1171001,1170908,0
1171006,1180610,0
1171301,100306,0.02281135398750428
1171301,1160917,0
1171301,1161001,0
1171301,1163121,0
1171301,1170301,0
1171301,1170901,0
1171301,1171517,0
1171301,9970601,0.18811467022383072
1171301,9970701,0.18811467022383072
1171310,1170307,0
1171310,9970501,0
1171401,1163425,0
1171401,1170318,0
1171403,1170319,0
1171413,1170618,0
1171423,1172027,0
1171424,1172028,0
1171425,1172029,0
1171426,1170735,0
1171426,1172030,0
1171446,100312,0.09025780922956145
1171446,1161115,0
1171446,1171632,0
1171446,1171701,0
1171446,9971001,0.1290569868849904
1171446,9971101,0.1290569868849904
1171446,9971301,0.1290569868849904
1171446,9971401,0.1290569868849904
1171501,1163411,0
1171501,1170420,0
1171517,100306,0.02281135398750428
1171517,1160917,0
1171517,1161001,0
1171517,1163121,0
1171517,1170301,0
1171517,1170901,0
1171517,1171301,0
1171517,9970601,0.18811467022383072
1171517,9970701,0.18811467022383072
1171601,1161019,0
1171602,100310,0.07790990034183432
1171602,1161020,0
1171602,1161101,0
1171629,1161112,0
1171630,1161113,0
1171631,1161114,0
1171632,100312,0.09025780922956145
1171632,1161115,0
1171632,1171446,0
1171632,1171701,0
1171632,9971001,0.1290569868849904
1171632,9971101,0.1290569868849904
1171632,9971301,0.1290569868849904
1171632,9971401,0.1290569868849904
1171701,100312,0.09025780922956145
1171701,1161115,0
1171701,1171446,0
1171701,1171632,0
1171701,9971001,0.1290569868849904
1171701,9971101,0.1290569868849904
1171701,9971301,0.1290569868849904
1171701,9971401,0.1290569868849904
1171716,1161130,0
1171716,9970922,0.07902107630142297
1171702,1161116,0
1171702,9971501,0.07362090044795756
1171702,9971601,0.07362090044795756
1171707,9970911,0.06398927826214168
1172001,100308,0.004012069477041861
1172001,1161014,0
1172004,9970515,0.0393133018050367
1172027,1171423,0
1172028,1171424,0
1172029,1171425,0
1172030,1170735,0
1172030,1171426,0
1172101,100315,0.058027604044354794
1172101,1161224,0
1172101,1170801,0
1172115,1172301,0
1172116,1172302,0
1172118,1161228,0.00009493529796600342
1172201,100316,0
1172201,1161230,0
1172212,1170217,0.00009493529796600342
1172301,1172115,0
1172302,1172116,0
1172310,1161229,0
1172401,1161128,0.00009493529796600342
1172401,1161201,0.00009493529796600342
1172403,9971801,0
1172415,1161215,0
1172416,100314,0
1172416,1161216,0
1180101,1180613,0
1180104,9980221,0.23204222172549802
1180110,1180325,0
1180111,1180326,0
1180129,9981601,0
1180130,9981711,0.25942483739052946
1180134,9981901,0.026520103694773374
1180139,9981821,0.11933242337110822
1180140,9981828,0.11754669156941353
1180141,9981832,0.12915918504332738
1180160,1180801,0
1180160,9981401,0
1180201,1180601,0
1180201,9980201,0.24661367406373666
1180201,9980301,0.24661367406373666
1180209,9980412,0.040230617761231505
1180210,9980416,0.12002480157792227
1180225,1180507,0
1180228,1180302,0
1180229,1180301,0
1180229,1180401,0
1180301,1180229,0
1180301,1180401,0
1180302,1180228,0
1180325,1180110,0
1180326,1180111,0
1180401,1180229,0
1180401,1180301,0
1180429,9980104,0
1180507,1180225,0
1180601,1180201,0
1180601,9980201,0.24661367406373666
1180601,9980301,0.24661367406373666
1180610,1171006,0
1180613,1180101,0
1180657,1180701,0
1180657,9980805,0.14124107234607539
1180657,9980919,0.14124107234607539
1180657,9981101,0.14124107234607539
1180701,1180657,0
1180701,9980805,0.14124107234607539
1180701,9980919,0.14124107234607539
1180701,9981101,0.14124107234607539
1180706,9980512,0.0879389923461925
1180739,1180821,0
1180740,1180822,0
1180801,1180160,0
1180801,9981401,0
1180802,9981402,0
1180821,1180739,0
1180822,1180740,0
1190101,100319,0
1190101,101001,0
1190101,1190231,0
1190101,1190301,0
1190101,1190812,0
1190101,9990503,0.03083059429386109
1190101,9990718,0.03083059429386109
1190201,1161236,0
1190201,1170238,0
1190202,1190601,0
1190202,9992801,0.11670892391430952
1190203,1190602,0
1190204,1161237,0
1190204,1170239,0
1190204,1190603,0
1190205,100318,0.04375992074559751
1190205,1190604,0
1190205,1191401,0
1190205,9990801,0.04960103583631143
1190206,1190605,0
1190206,1191402,0
1190212,9990901,0.08013855086514256
1190214,1191006,0
1190214,1191101,0
1190227,1191606,0
1190227,1191701,0
1190228,3600403,0.036454412729434754
1190230,1190811,0
1190231,100319,0
1190231,101001,0
1190231,1190101,0
1190231,1190301,0
1190231,1190812,0
1190231,9990503,0.03083059429386109
1190231,9990718,0.03083059429386109
1190301,100319,0
1190301,101001,0
1190301,1190101,0
1190301,1190231,0
1190301,1190812,0
1190301,9990503,0.03083059429386109
1190301,9990718,0.03083059429386109
1190311,1191205,0
1190313,9990101,0.021535670062762836
1190316,1190501,0
1190318,101003,0.08313915018726546
1190318,1191301,0
1190322,101004,0.07404515065512085
1190328,3600148,0.050222028841110704
1190340,9991801,0.14487039373058783
1190340,9992301,0.055363153267226295
1190341,101007,0.127324303890446
1190341,1192301,0
1190341,1192401,0
1190341,9992203,0.22008324134934187
1190342,1192402,0
1190350,1192412,0.00009493529796600342
1190343,1192403,0
1190348,101008,0.005311288431602015
1190349,1192501,0
1190349,9992101,0
1190401,101011,0.004440699407769968
1190401,9992128,0
1190411,101012,0.05193195094478899
1190411,1190756,0
1190411,1193001,0
1190411,9992611,0.18649400775475514
1190412,1190755,0
1190412,9992501,0.18563456001763295
1190412,9992601,0.18563456001763295
1190501,1190316,0
1190542,101002,0.012110112721850154
1190507,1192101,0
1190508,1192102,0
1190509,1192103,0
1190510,1192104,0
1190512,1191801,0
1190527,101204,0.09202296399533702
1190527,1192213,0
1190527,9991201,0
1190539,9991303,0.14553243668150245
1190539,9991422,0.14553243668150245
1190540,9991313,0.08708159817114491
1190540,9991412,0.08708159817114491
1190541,101205,0
1190541,9991318,0.2667219150024075
1190541,9991407,0.2667219150024075
1190601,1190202,0
1190601,9992801,0.11670892391430952
1190602,1190203,0
1190603,1161237,0
1190603,1170239,0
1190603,1190204,0
1190604,100318,0.04375992074559751
1190604,1190205,0
1190604,1191401,0
1190604,9990801,0.04960103583631143
1190605,1190206,0
1190605,1191402,0
1190606,1191403,0
1190607,1191404,0
1190613,9990416,0
1190643,1191336,0
1190643,1192337,0
1190660,1190701,0
1190701,1190660,0
1190729,1192701,0
1190729,1192801,0
1190730,1192702,0.00009493529796600342
1190730,1192802,0.00009493529796600342
1190739,1192901,0
1190748,1192610,0
1190755,1190412,0
1190755,9992501,0.18563456001763295
1190755,9992601,0.18563456001763295
1190756,101012,0.05193195094478899
1190756,1190411,0
1190756,1193001,0
1190756,9992611,0.18649400775475514
1190801,1191116,0.00009493529796600342
1190801,1191201,0.00009493529796600342
1190808,1191706,0
1190811,1190230,0
1190812,100319,0
1190812,101001,0
1190812,1190101,0
1190812,1190231,0
1190812,1190301,0
1190812,9990503,0.03083059429386109
1190812,9990718,0.03083059429386109
1190901,9990513,0
1190919,1192002,0
1190919,1192115,0
1190920,1192001,0
1190920,1192116,0
1191006,1190214,0
1191006,1191101,0
1191101,1190214,0
1191101,1191006,0
1191108,9990201,0.1451349274778158
1191113,1191501,0
1191116,1190801,0.00009493529796600342
1191116,1191201,0.00009493529796600342
1191201,1190801,0.00009493529796600342
1191201,1191116,0.00009493529796600342
1191205,1190311,0
1191301,101003,0.08313915018726546
1191301,1190318,0
1191311,1191426,0.00009493529796600342
1191312,1191427,0
1191313,1191428,0
1191336,1190643,0
1191336,1192337,0
1191401,100318,0.04375992074559751
1191401,1190205,0
1191401,1190604,0
1191401,9990801,0.04960103583631143
1191402,1190206,0
1191402,1190605,0
1191403,1190606,0
1191404,1190607,0
1191413,9990215,0
1191413,9990401,0
1191414,1191506,0
1191414,9990306,0
1191426,1191311,0.00009493529796600342
1191427,1191312,0
1191428,1191313,0
1191501,1191113,0
1191506,1191414,0
1191506,9990306,0
1191605,3600408,0.021928615369375497
1191606,1190227,0
1191606,1191701,0
1191701,1190227,0
1191701,1191606,0
1191706,1190808,0
1191801,1190512,0
1191805,101201,0.05592793027468161
1191809,9991001,0.00013425878593145295
1191811,1192201,0
1191814,9991147,0
1192001,1190920,0
1192001,1192116,0
1192002,1190919,0
1192002,1192115,0
1192003,1192114,0
1192004,1192113,0
1192014,9991011,0.03478753699168646
1192014,9991101,0.03478753699168646
1192101,1190507,0
1192102,1190508,0
1192103,1190509,0
1192104,1190510,0
1192113,1192004,0
1192114,1192003,0
1192115,1190919,0
1192115,1192002,0
1192116,1190920,0
1192116,1192001,0
1192201,1191811,0
1192215,101203,0.00009493529796600342
1192213,101204,0.09202296399533702
1192213,1190527,0
1192213,9991201,0
1192301,101007,0.127324303890446
1192301,1190341,0
1192301,1192401,0
1192301,9992203,0.22008324134934187
1192304,9992216,0.11049477690603589
1192304,9992318,0.11049477690603589
1192314,9991901,0
1192337,1190643,0
1192337,1191336,0
1192401,101007,0.127324303890446
1192401,1190341,0
1192401,1192301,0
1192401,9992203,0.22008324134934187
1192402,1190342,0
1192412,1190350,0.00009493529796600342
1192403,1190343,0
1192501,1190349,0
1192501,9992101,0
1192515,9992001,0
1192519,1192601,0
1192519,1192917,0
1192601,1192519,0
1192601,1192917,0
1192610,1190748,0
1192701,1190729,0
1192701,1192801,0
1192702,1190730,0.00009493529796600342
1192702,1192802,0.00009493529796600342
1192703,1192803,0
1192801,1190729,0
1192801,1192701,0
1192802,1190730,0.00009493529796600342
1192802,1192702,0.00009493529796600342
1192803,1192703,0
1192901,1190739,0
1192917,1192519,0
1192917,1192601,0
1193001,101012,0.05193195094478899
1193001,1190411,0
1193001,1190756,0
1193001,9992611,0.18649400775475514
1193002,9992618,0.15624677341463694
1193003,9992518,0.07948097448312226
1193004,9992521,0.11122605086405304
2100101,1130212,0.08290694733891513
2100101,1132105,0.08290694733891513
2100101,1132805,0.08290694733891513
2100101,1133303,0.08290694733891513
2100101,2200101,0.2116343945575272
2100101,2800201,0.08290694733891513
2100101,2800609,0.16022381300265168
2100101,2801009,0.22367106766718256
2100109,2800603,0.08041994810994411
2100109,2801003,0.08041994810994411
2100110,2800602,0.16954306656461138
2100110,2801002,0.16954306656461138
2100111,2800601,0
2100111,2801001,0
2100113,1130508,0.12810318083247124
2100121,1132123,0
2100121,1132205,0
2100126,2100701,0
2100133,1131805,0
2100138,1131808,0.05282498903961951
2100138,9930618,0.03598523690378308
2100201,2800101,0.1396622785762247
2100201,9930218,0.2917967308233274
2100203,2300201,0
2100203,2800813,0
2100203,9930220,0
2100204,2100501,0
2100208,2300106,0.060836713757793766
2100208,2300615,0.060836713757793766
2100209,1132005,0.06682838118546006
2100209,2800301,0.1589469234788949
2100209,2800503,0.1589469234788949
2100209,9930905,0.0616645502924468
2100213,2100601,0.00009493529796600342
2100220,1130514,0.11545342282167555
2100227,2100410,0
2100230,2100301,0
2100232,1131912,0
2100237,9930601,0
2100240,2101001,0
2100240,2101201,0
2100248,2101101,0
2100248,2101208,0
2100255,1134108,0.08064662761366681
2100301,2100230,0
2100305,1131914,0.0352944873304786
2100312,1134119,0
2100312,2100801,0
2100313,2100802,0
2100324,2100901,0.00009493529796600342
2100326,1134007,0.2330340000444668
2100401,100403,0.1602929865018391
2100401,100503,0.1602929865018391
2100401,100703,0.1602929865018391
2100401,100803,0.1602929865018391
2100401,100903,0.1602929865018391
2100401,1131906,0.13411824411971116
2100401,1132119,0.13411824411971116
2100401,1132201,0.13411824411971116
2100401,1132306,0.13411824411971116
2100401,1132804,0.13411824411971116
2100401,1133201,0.13411824411971116
2100401,1133301,0.13411824411971116
2100401,9932101,0.17302579876374946
2100410,2100227,0
2100422,9930912,0.08189246688014078
