id,station_cd,type_cd,line_group_cd,pass,#メモ
DEFAULT,1160804,212,203,1,鷹取
DEFAULT,1160822,212,203,1,須磨海浜公園
DEFAULT,1160805,212,203,1,須磨
DEFAULT,1160806,212,203,1,塩屋
DEFAULT,1160807,212,203,1,垂水
DEFAULT,1160808,212,203,1,舞子
DEFAULT,1160809,212,203,1,朝霧
DEFAULT,1160810,212,203,1,明石
DEFAULT,1160811,212,203,1,西明石
DEFAULT,1160812,212,203,1,大久保
DEFAULT,1160813,212,203,1,魚住
DEFAULT,1160814,212,203,1,土山
DEFAULT,1160815,212,203,1,東加古川
DEFAULT,1160816,212,203,1,加古川
DEFAULT,1160817,212,203,1,宝殿
DEFAULT,1160818,212,203,1,曽根
DEFAULT,1160819,212,203,1,ひめじ別所
DEFAULT,1160820,212,203,1,御着
DEFAULT,1160823,212,203,1,東姫路
DEFAULT,1160821,212,203,0,姫路
DEFAULT,1160901,212,203,0,姫路
DEFAULT,1160920,212,203,1,手柄山平和公園
DEFAULT,1160902,212,203,1,英賀保
DEFAULT,1160918,212,203,1,はりま勝原
DEFAULT,1160903,212,203,1,網干
DEFAULT,1160904,212,203,1,竜野
DEFAULT,1160905,212,203,1,相生
DEFAULT,1160906,212,203,1,有年
DEFAULT,1160907,212,203,1,上郡
DEFAULT,1160908,212,203,1,三石
DEFAULT,1160909,212,203,1,吉永
DEFAULT,1160910,212,203,1,和気
DEFAULT,1160911,212,203,1,熊山
DEFAULT,1160912,212,203,1,万富
DEFAULT,1160913,212,203,1,瀬戸
DEFAULT,1160914,212,203,1,上道
DEFAULT,1160915,212,203,1,東岡山
DEFAULT,1160916,212,203,1,高島
DEFAULT,1160919,212,203,1,西川原
DEFAULT,1160917,212,203,0,岡山
DEFAULT,1170301,212,203,0,岡山
DEFAULT,1170302,212,203,1,北長瀬
DEFAULT,1170303,212,203,1,庭瀬
DEFAULT,1170304,212,203,1,中庄
DEFAULT,1170305,212,203,0,倉敷
DEFAULT,1170306,212,203,1,清音
DEFAULT,1170307,212,203,1,総社
DEFAULT,1170308,212,203,1,豪渓
DEFAULT,1170309,212,203,1,日羽
DEFAULT,1170310,212,203,1,美袋
DEFAULT,1170311,212,203,1,備中広瀬
DEFAULT,1170312,212,203,0,備中高梁
DEFAULT,1170313,212,203,1,木野山
DEFAULT,1170314,212,203,1,備中川面
DEFAULT,1170315,212,203,1,方谷
DEFAULT,1170316,212,203,1,井倉
DEFAULT,1170317,212,203,1,石蟹
DEFAULT,1170318,212,203,0,新見
DEFAULT,1170319,212,203,1,備中神代
DEFAULT,1170320,212,203,1,足立
DEFAULT,1170321,212,203,1,新郷
DEFAULT,1170322,212,203,1,上石見
DEFAULT,1170323,212,203,1,生山
DEFAULT,1170324,212,203,1,上菅
DEFAULT,1170325,212,203,1,黒坂
DEFAULT,1170326,212,203,1,根雨
DEFAULT,1170327,212,203,1,武庫
DEFAULT,1170328,212,203,1,江尾
DEFAULT,1170329,212,203,1,伯耆溝口
DEFAULT,1170330,212,203,1,岸本
DEFAULT,1170331,212,203,1,伯耆大山
DEFAULT,1170332,212,203,1,東山公園
DEFAULT,1170333,212,203,0,米子
DEFAULT,1170101,212,203,0,米子
DEFAULT,1170102,212,203,0,安来
DEFAULT,1170103,212,203,1,荒島
DEFAULT,1170104,212,203,1,揖屋
DEFAULT,1170105,212,203,1,東松江
DEFAULT,1170106,212,203,1,松江
DEFAULT,1170107,212,203,1,乃木
DEFAULT,1170108,212,203,1,玉造温泉
DEFAULT,1170109,212,203,1,来待
DEFAULT,1170110,212,203,0,宍道
DEFAULT,1170111,212,203,1,荘原
DEFAULT,1170112,212,203,1,直江
DEFAULT,1170113,212,203,0,出雲市
DEFAULT,2900318,101,204,0,海老名
DEFAULT,2900317,101,204,0,かしわ台
DEFAULT,2900316,101,204,0,さがみ野
DEFAULT,2900315,101,204,0,相模大塚
DEFAULT,2900314,101,204,0,大和
DEFAULT,2900313,101,204,0,瀬谷
DEFAULT,2900312,101,204,0,三ツ境
DEFAULT,2900311,101,204,0,希望ヶ丘
DEFAULT,2900310,101,204,0,二俣川
DEFAULT,2900309,101,204,0,鶴ヶ峰
DEFAULT,2900302,101,204,0,西谷
DEFAULT,2900301,101,204,0,羽沢横浜国大
DEFAULT,2900308,101,204,0,武蔵小杉
DEFAULT,2900307,101,204,0,西大井
DEFAULT,2900306,101,204,0,大崎
DEFAULT,2900305,101,204,0,恵比寿
DEFAULT,2900304,101,204,0,渋谷
DEFAULT,2900303,101,204,0,新宿
DEFAULT,1132104,101,204,0,新宿
DEFAULT,1132105,101,204,0,池袋
DEFAULT,1132106,101,204,0,板橋
DEFAULT,1132107,101,204,0,十条
DEFAULT,1132108,101,204,0,赤羽
DEFAULT,1132109,101,204,0,北赤羽
DEFAULT,1132110,101,204,0,浮間舟渡
DEFAULT,1132111,101,204,0,戸田公園
DEFAULT,1132112,101,204,0,戸田
DEFAULT,1132113,101,204,0,北戸田
DEFAULT,1132114,101,204,0,武蔵浦和
DEFAULT,1132115,101,204,0,中浦和
DEFAULT,1132116,101,204,0,南与野
DEFAULT,1132117,101,204,0,与野本町
DEFAULT,1132118,101,204,0,北与野
DEFAULT,1132119,101,204,0,大宮
DEFAULT,1132201,101,204,0,大宮
DEFAULT,1132202,101,204,0,日進
DEFAULT,1132211,101,204,0,西大宮
DEFAULT,1132203,101,204,0,指扇
DEFAULT,1132204,101,204,0,南古谷
DEFAULT,1132205,101,204,0,川越
DEFAULT,2900318,306,205,0,海老名
DEFAULT,2900317,306,205,1,かしわ台
DEFAULT,2900316,306,205,1,さがみ野
DEFAULT,2900315,306,205,1,相模大塚
DEFAULT,2900314,306,205,0,大和
DEFAULT,2900313,306,205,1,瀬谷
DEFAULT,2900312,306,205,1,三ツ境
DEFAULT,2900311,306,205,1,希望ヶ丘
DEFAULT,2900310,306,205,0,二俣川
DEFAULT,2900309,306,205,1,鶴ヶ峰
DEFAULT,2900302,306,205,0,西谷
DEFAULT,2900301,101,205,0,羽沢横浜国大
DEFAULT,2900308,101,205,0,武蔵小杉
DEFAULT,2900307,101,205,0,西大井
DEFAULT,2900306,101,205,0,大崎
DEFAULT,2900305,101,205,0,恵比寿
DEFAULT,2900304,101,205,0,渋谷
DEFAULT,2900303,101,205,0,新宿
DEFAULT,1132104,101,205,0,新宿
DEFAULT,1132105,101,205,0,池袋
DEFAULT,1132106,101,205,0,板橋
DEFAULT,1132107,101,205,0,十条
DEFAULT,1132108,101,205,0,赤羽
DEFAULT,1132109,101,205,0,北赤羽
DEFAULT,1132110,101,205,0,浮間舟渡
DEFAULT,1132111,101,205,0,戸田公園
DEFAULT,1132112,101,205,0,戸田
DEFAULT,1132113,101,205,0,北戸田
DEFAULT,1132114,101,205,0,武蔵浦和
DEFAULT,1132115,101,205,0,中浦和
DEFAULT,1132116,101,205,0,南与野
DEFAULT,1132117,101,205,0,与野本町
DEFAULT,1132118,101,205,0,北与野
DEFAULT,1132119,101,205,0,大宮
DEFAULT,1132201,101,205,0,大宮
DEFAULT,1132202,101,205,0,日進
DEFAULT,1132211,101,205,0,西大宮
DEFAULT,1132203,101,205,0,指扇
DEFAULT,1132204,101,205,0,南古谷
DEFAULT,1132205,101,205,0,川越
DEFAULT,2900101,317,206,0,横浜
DEFAULT,2900102,317,206,1,平沼橋
DEFAULT,2900103,317,206,1,西横浜
DEFAULT,2900104,317,206,1,天王町
DEFAULT,2900105,317,206,1,星川
DEFAULT,2900106,317,206,1,和田町
DEFAULT,2900107,317,206,1,上星川
DEFAULT,2900108,317,206,0,西谷
DEFAULT,2900109,317,206,0,鶴ヶ峰
DEFAULT,2900110,317,206,0,二俣川
DEFAULT,2900111,317,206,1,希望ヶ丘
DEFAULT,2900112,317,206,1,三ツ境
DEFAULT,2900113,317,206,1,瀬谷
DEFAULT,2900114,317,206,0,大和
DEFAULT,2900115,317,206,1,相模大塚
DEFAULT,2900116,317,206,1,さがみ野
DEFAULT,2900117,317,206,1,かしわ台
DEFAULT,2900118,317,206,0,海老名
DEFAULT,2900101,304,207,0,横浜
DEFAULT,2900102,304,207,1,平沼橋
DEFAULT,2900103,304,207,1,西横浜
DEFAULT,2900104,304,207,1,天王町
DEFAULT,2900105,304,207,1,星川
DEFAULT,2900106,304,207,1,和田町
DEFAULT,2900107,304,207,1,上星川
DEFAULT,2900108,304,207,1,西谷
DEFAULT,2900109,304,207,1,鶴ヶ峰
DEFAULT,2900110,304,207,0,二俣川
DEFAULT,2900111,304,207,0,希望ヶ丘
DEFAULT,2900112,304,207,0,三ツ境
DEFAULT,2900113,304,207,0,瀬谷
DEFAULT,2900114,304,207,0,大和
DEFAULT,2900115,304,207,0,相模大塚
DEFAULT,2900116,304,207,0,さがみ野
DEFAULT,2900117,304,207,0,かしわ台
DEFAULT,2900118,304,207,0,海老名
DEFAULT,2900101,314,208,0,横浜
DEFAULT,2900102,314,208,1,平沼橋
DEFAULT,2900103,314,208,1,西横浜
DEFAULT,2900104,314,208,1,天王町
DEFAULT,2900105,314,208,1,星川
DEFAULT,2900106,314,208,1,和田町
DEFAULT,2900107,314,208,1,上星川
DEFAULT,2900108,314,208,0,西谷
DEFAULT,2900109,314,208,0,鶴ヶ峰
DEFAULT,2900110,314,208,0,二俣川
DEFAULT,2900111,314,208,0,希望ヶ丘
DEFAULT,2900112,314,208,0,三ツ境
DEFAULT,2900113,314,208,0,瀬谷
DEFAULT,2900114,314,208,0,大和
DEFAULT,2900115,314,208,0,相模大塚
DEFAULT,2900116,314,208,0,さがみ野
DEFAULT,2900117,314,208,0,かしわ台
DEFAULT,2900118,314,208,0,海老名
DEFAULT,2900101,378,209,0,横浜
DEFAULT,2900102,378,209,1,平沼橋
DEFAULT,2900103,378,209,1,西横浜
DEFAULT,2900104,378,209,1,天王町
DEFAULT,2900105,378,209,0,星川
DEFAULT,2900106,378,209,1,和田町
DEFAULT,2900107,378,209,1,上星川
DEFAULT,2900108,378,209,0,西谷
DEFAULT,2900109,378,209,0,鶴ヶ峰
DEFAULT,2900110,378,209,0,二俣川
DEFAULT,2900111,378,209,0,希望ヶ丘
DEFAULT,2900112,378,209,0,三ツ境
DEFAULT,2900113,378,209,0,瀬谷
DEFAULT,2900114,378,209,0,大和
DEFAULT,2900115,378,209,0,相模大塚
DEFAULT,2900116,378,209,0,さがみ野
DEFAULT,2900117,378,209,0,かしわ台
DEFAULT,2900118,378,209,0,海老名
DEFAULT,2200701,101,210,0,西武新宿
DEFAULT,2200702,101,210,0,高田馬場
DEFAULT,2200703,101,210,0,下落合
DEFAULT,2200704,101,210,0,中井
DEFAULT,2200705,101,210,0,新井薬師前
DEFAULT,2200706,101,210,0,沼袋
DEFAULT,2200707,101,210,0,野方
DEFAULT,2200708,101,210,0,都立家政
DEFAULT,2200709,101,210,0,鷺ノ宮
DEFAULT,2200710,101,210,0,下井草
DEFAULT,2200711,101,210,0,井荻
DEFAULT,2200712,101,210,0,上井草
DEFAULT,2200713,101,210,0,上石神井
DEFAULT,2200714,101,210,0,武蔵関
DEFAULT,2200715,101,210,0,東伏見
DEFAULT,2200716,101,210,0,西武柳沢
DEFAULT,2200717,101,210,0,田無
DEFAULT,2200718,101,210,0,花小金井
DEFAULT,2200719,101,210,0,小平
DEFAULT,2200720,101,210,0,久米川
DEFAULT,2200721,101,210,0,東村山
DEFAULT,2200722,101,210,0,所沢
DEFAULT,2200723,101,210,0,航空公園
DEFAULT,2200724,101,210,0,新所沢
DEFAULT,2200725,101,210,0,入曽
DEFAULT,2200726,101,210,0,狭山市
DEFAULT,2200727,101,210,0,新狭山
DEFAULT,2200728,101,210,0,南大塚
DEFAULT,2200729,101,210,0,本川越
DEFAULT,2200701,315,211,0,西武新宿
DEFAULT,2200702,315,211,0,高田馬場
DEFAULT,2200703,315,211,1,下落合
DEFAULT,2200704,315,211,1,中井
DEFAULT,2200705,315,211,1,新井薬師前
DEFAULT,2200706,315,211,1,沼袋
DEFAULT,2200707,315,211,1,野方
DEFAULT,2200708,315,211,1,都立家政
DEFAULT,2200709,315,211,0,鷺ノ宮
DEFAULT,2200710,315,211,1,下井草
DEFAULT,2200711,315,211,1,井荻
DEFAULT,2200712,315,211,1,上井草
DEFAULT,2200713,315,211,0,上石神井
DEFAULT,2200714,315,211,0,武蔵関
DEFAULT,2200715,315,211,0,東伏見
DEFAULT,2200716,315,211,0,西武柳沢
DEFAULT,2200717,315,211,0,田無
DEFAULT,2200718,315,211,0,花小金井
DEFAULT,2200719,315,211,0,小平
DEFAULT,2200720,315,211,0,久米川
DEFAULT,2200721,315,211,0,東村山
DEFAULT,2200722,315,211,0,所沢
DEFAULT,2200723,315,211,0,航空公園
DEFAULT,2200724,315,211,0,新所沢
DEFAULT,2200725,315,211,0,入曽
DEFAULT,2200726,315,211,0,狭山市
DEFAULT,2200727,315,211,0,新狭山
DEFAULT,2200728,315,211,0,南大塚
DEFAULT,2200729,315,211,0,本川越
DEFAULT,2200701,375,212,0,西武新宿
DEFAULT,2200702,375,212,0,高田馬場
DEFAULT,2200703,375,212,1,下落合
DEFAULT,2200704,375,212,1,中井
DEFAULT,2200705,375,212,1,新井薬師前
DEFAULT,2200706,375,212,1,沼袋
DEFAULT,2200707,375,212,1,野方
DEFAULT,2200708,375,212,1,都立家政
DEFAULT,2200709,375,212,0,鷺ノ宮
DEFAULT,2200710,375,212,1,下井草
DEFAULT,2200711,375,212,1,井荻
DEFAULT,2200712,375,212,1,上井草
DEFAULT,2200713,375,212,0,上石神井
DEFAULT,2200714,375,212,1,武蔵関
DEFAULT,2200715,375,212,1,東伏見
DEFAULT,2200716,375,212,1,西武柳沢
DEFAULT,2200717,375,212,0,田無
DEFAULT,2200718,375,212,0,花小金井
DEFAULT,2200719,375,212,0,小平
DEFAULT,2200720,375,212,0,久米川
DEFAULT,2200721,375,212,0,東村山
DEFAULT,2200722,375,212,0,所沢
DEFAULT,2200723,375,212,0,航空公園
DEFAULT,2200724,375,212,0,新所沢
DEFAULT,2200725,375,212,0,入曽
DEFAULT,2200726,375,212,0,狭山市
DEFAULT,2200727,375,212,0,新狭山
DEFAULT,2200728,375,212,0,南大塚
DEFAULT,2200729,375,212,0,本川越
DEFAULT,2200701,381,213,0,西武新宿
DEFAULT,2200702,381,213,0,高田馬場
DEFAULT,2200703,381,213,1,下落合
DEFAULT,2200704,381,213,1,中井
DEFAULT,2200705,381,213,1,新井薬師前
DEFAULT,2200706,381,213,1,沼袋
DEFAULT,2200707,381,213,1,野方
DEFAULT,2200708,381,213,1,都立家政
DEFAULT,2200709,381,213,0,鷺ノ宮
DEFAULT,2200710,381,213,1,下井草
DEFAULT,2200711,381,213,1,井荻
DEFAULT,2200712,381,213,1,上井草
DEFAULT,2200713,381,213,0,上石神井
DEFAULT,2200714,381,213,1,武蔵関
DEFAULT,2200715,381,213,1,東伏見
DEFAULT,2200716,381,213,1,西武柳沢
DEFAULT,2200717,381,213,0,田無
DEFAULT,2200718,381,213,1,花小金井
DEFAULT,2200719,381,213,1,小平
DEFAULT,2200720,381,213,1,久米川
DEFAULT,2200721,381,213,0,東村山
DEFAULT,2200722,381,213,0,所沢
DEFAULT,2200723,381,213,1,航空公園
DEFAULT,2200724,381,213,0,新所沢
DEFAULT,2200725,381,213,1,入曽
DEFAULT,2200726,381,213,0,狭山市
DEFAULT,2200727,381,213,1,新狭山
DEFAULT,2200728,381,213,1,南大塚
DEFAULT,2200729,381,213,0,本川越
DEFAULT,2200701,340,214,0,西武新宿
DEFAULT,2200702,340,214,0,高田馬場
DEFAULT,2200703,340,214,1,下落合
DEFAULT,2200704,340,214,1,中井
DEFAULT,2200705,340,214,1,新井薬師前
DEFAULT,2200706,340,214,1,沼袋
DEFAULT,2200707,340,214,1,野方
DEFAULT,2200708,340,214,1,都立家政
DEFAULT,2200709,340,214,1,鷺ノ宮
DEFAULT,2200710,340,214,1,下井草
DEFAULT,2200711,340,214,1,井荻
DEFAULT,2200712,340,214,1,上井草
DEFAULT,2200713,340,214,1,上石神井
DEFAULT,2200714,340,214,1,武蔵関
DEFAULT,2200715,340,214,1,東伏見
DEFAULT,2200716,340,214,1,西武柳沢
DEFAULT,2200717,340,214,0,田無
DEFAULT,2200718,340,214,1,花小金井
DEFAULT,2200719,340,214,1,小平
DEFAULT,2200720,340,214,1,久米川
DEFAULT,2200721,340,214,0,東村山
DEFAULT,2200722,340,214,0,所沢
DEFAULT,2200723,340,214,1,航空公園
DEFAULT,2200724,340,214,0,新所沢
DEFAULT,2200725,340,214,0,入曽
DEFAULT,2200726,340,214,0,狭山市
DEFAULT,2200727,340,214,0,新狭山
DEFAULT,2200728,340,214,0,南大塚
DEFAULT,2200729,340,214,0,本川越
DEFAULT,2200701,504,215,0,西武新宿
DEFAULT,2200702,504,215,0,高田馬場
DEFAULT,2200703,504,215,1,下落合
DEFAULT,2200704,504,215,1,中井
DEFAULT,2200705,504,215,1,新井薬師前
DEFAULT,2200706,504,215,1,沼袋
DEFAULT,2200707,504,215,1,野方
DEFAULT,2200708,504,215,1,都立家政
DEFAULT,2200709,504,215,1,鷺ノ宮
DEFAULT,2200710,504,215,1,下井草
DEFAULT,2200711,504,215,1,井荻
DEFAULT,2200712,504,215,1,上井草
DEFAULT,2200713,504,215,1,上石神井
DEFAULT,2200714,504,215,1,武蔵関
DEFAULT,2200715,504,215,1,東伏見
DEFAULT,2200716,504,215,1,西武柳沢
DEFAULT,2200717,504,215,1,田無
DEFAULT,2200718,504,215,1,花小金井
DEFAULT,2200719,504,215,1,小平
DEFAULT,2200720,504,215,1,久米川
DEFAULT,2200721,504,215,0,東村山
DEFAULT,2200722,504,215,0,所沢
DEFAULT,2200723,504,215,1,航空公園
DEFAULT,2200724,504,215,1,新所沢
DEFAULT,2200725,504,215,1,入曽
DEFAULT,2200726,504,215,0,狭山市
DEFAULT,2200727,504,215,1,新狭山
DEFAULT,2200728,504,215,1,南大塚
DEFAULT,2200729,504,215,0,本川越
DEFAULT,2200701,405,216,0,西武新宿
DEFAULT,2200702,405,216,0,高田馬場
DEFAULT,2200703,405,216,1,下落合
DEFAULT,2200704,405,216,1,中井
DEFAULT,2200705,405,216,1,新井薬師前
DEFAULT,2200706,405,216,1,沼袋
DEFAULT,2200707,405,216,1,野方
DEFAULT,2200708,405,216,1,都立家政
DEFAULT,2200709,405,216,1,鷺ノ宮
DEFAULT,2200710,405,216,1,下井草
DEFAULT,2200711,405,216,1,井荻
DEFAULT,2200712,405,216,1,上井草
DEFAULT,2200713,405,216,1,上石神井
DEFAULT,2200714,405,216,1,武蔵関
DEFAULT,2200715,405,216,1,東伏見
DEFAULT,2200716,405,216,1,西武柳沢
DEFAULT,2200717,405,216,1,田無
DEFAULT,2200718,405,216,1,花小金井
DEFAULT,2200719,405,216,0,小平
DEFAULT,2200801,405,216,0,小平
DEFAULT,2200802,405,216,0,萩山
DEFAULT,2200803,405,216,0,小川
DEFAULT,2200804,405,216,0,東大和市
DEFAULT,2200805,405,216,0,玉川上水
DEFAULT,2200806,405,216,0,武蔵砂川
DEFAULT,2200807,405,216,0,西武立川
DEFAULT,2200808,405,216,0,拝島
DEFAULT,2200701,101,217,0,西武新宿
DEFAULT,2200702,101,217,0,高田馬場
DEFAULT,2200703,101,217,0,下落合
DEFAULT,2200704,101,217,0,中井
DEFAULT,2200705,101,217,0,新井薬師前
DEFAULT,2200706,101,217,0,沼袋
DEFAULT,2200707,101,217,0,野方
DEFAULT,2200708,101,217,0,都立家政
DEFAULT,2200709,101,217,0,鷺ノ宮
DEFAULT,2200710,101,217,0,下井草
DEFAULT,2200711,101,217,0,井荻
DEFAULT,2200712,101,217,0,上井草
DEFAULT,2200713,101,217,0,上石神井
DEFAULT,2200714,101,217,0,武蔵関
DEFAULT,2200715,101,217,0,東伏見
DEFAULT,2200716,101,217,0,西武柳沢
DEFAULT,2200717,101,217,0,田無
DEFAULT,2200718,101,217,0,花小金井
DEFAULT,2200719,101,217,0,小平
DEFAULT,2200801,101,217,0,小平
DEFAULT,2200802,101,217,0,萩山
DEFAULT,2200803,101,217,0,小川
DEFAULT,2200804,101,217,0,東大和市
DEFAULT,2200805,101,217,0,玉川上水
DEFAULT,2200806,101,217,0,武蔵砂川
DEFAULT,2200807,101,217,0,西武立川
DEFAULT,2200808,101,217,0,拝島
DEFAULT,2200701,375,218,0,西武新宿
DEFAULT,2200702,375,218,0,高田馬場
DEFAULT,2200703,375,218,1,下落合
DEFAULT,2200704,375,218,1,中井
DEFAULT,2200705,375,218,1,新井薬師前
DEFAULT,2200706,375,218,1,沼袋
DEFAULT,2200707,375,218,1,野方
DEFAULT,2200708,375,218,1,都立家政
DEFAULT,2200709,375,218,0,鷺ノ宮
DEFAULT,2200710,375,218,1,下井草
DEFAULT,2200711,375,218,1,井荻
DEFAULT,2200712,375,218,1,上井草
DEFAULT,2200713,375,218,0,上石神井
DEFAULT,2200714,375,218,1,武蔵関
DEFAULT,2200715,375,218,1,東伏見
DEFAULT,2200716,375,218,1,西武柳沢
DEFAULT,2200717,375,218,0,田無
DEFAULT,2200718,375,218,0,花小金井
DEFAULT,2200719,375,218,0,小平
DEFAULT,2200801,375,218,0,小平
DEFAULT,2200802,375,218,0,萩山
DEFAULT,2200803,375,218,0,小川
DEFAULT,2200804,375,218,0,東大和市
DEFAULT,2200805,375,218,0,玉川上水
DEFAULT,2200806,375,218,0,武蔵砂川
DEFAULT,2200807,375,218,0,西武立川
DEFAULT,2200808,375,218,0,拝島
DEFAULT,2200701,315,219,0,西武新宿
DEFAULT,2200702,315,219,0,高田馬場
DEFAULT,2200703,315,219,1,下落合
DEFAULT,2200704,315,219,1,中井
DEFAULT,2200705,315,219,1,新井薬師前
DEFAULT,2200706,315,219,1,沼袋
DEFAULT,2200707,315,219,1,野方
DEFAULT,2200708,315,219,1,都立家政
DEFAULT,2200709,315,219,0,鷺ノ宮
DEFAULT,2200710,315,219,1,下井草
DEFAULT,2200711,315,219,1,井荻
DEFAULT,2200712,315,219,1,上井草
DEFAULT,2200713,315,219,0,上石神井
DEFAULT,2200714,315,219,0,武蔵関
DEFAULT,2200715,315,219,0,東伏見
DEFAULT,2200716,315,219,0,西武柳沢
DEFAULT,2200717,315,219,0,田無
DEFAULT,2200718,315,219,0,花小金井
DEFAULT,2200719,315,219,0,小平
DEFAULT,2200801,315,219,0,小平
DEFAULT,2200802,315,219,0,萩山
DEFAULT,2200803,315,219,0,小川
DEFAULT,2200804,315,219,0,東大和市
DEFAULT,2200805,315,219,0,玉川上水
DEFAULT,2200806,315,219,0,武蔵砂川
DEFAULT,2200807,315,219,0,西武立川
DEFAULT,2200808,315,219,0,拝島
DEFAULT,9930201,355,220,0,西馬込
DEFAULT,9930202,355,220,0,馬込
DEFAULT,9930203,355,220,0,中延
DEFAULT,9930204,355,220,0,戸越
DEFAULT,9930205,355,220,0,五反田
DEFAULT,9930206,355,220,0,高輪台
DEFAULT,9930207,355,220,0,泉岳寺
DEFAULT,9930208,355,220,0,三田
DEFAULT,9930209,355,220,0,大門
DEFAULT,9930210,355,220,0,新橋
DEFAULT,9930211,355,220,0,東銀座
DEFAULT,9930212,355,220,0,宝町
DEFAULT,9930213,355,220,0,日本橋
DEFAULT,9930214,355,220,0,人形町
DEFAULT,9930215,355,220,0,東日本橋
DEFAULT,9930216,355,220,0,浅草橋
DEFAULT,9930217,355,220,0,蔵前
DEFAULT,9930218,355,220,0,浅草
DEFAULT,9930219,355,220,0,本所吾妻橋
DEFAULT,9930220,355,220,0,押上（スカイツリー前）
DEFAULT,2300201,355,220,0,押上（スカイツリー前）
DEFAULT,2300202,355,220,0,京成曳舟
DEFAULT,2300203,355,220,0,八広
DEFAULT,2300204,355,220,0,四ツ木
DEFAULT,2300205,355,220,0,京成立石
DEFAULT,2300206,355,220,0,青砥
DEFAULT,2300207,355,220,0,京成高砂
DEFAULT,2300110,355,220,0,京成高砂
DEFAULT,2300111,355,220,0,京成小岩
DEFAULT,2300112,355,220,0,江戸川
DEFAULT,2300113,355,220,0,国府台
DEFAULT,2300114,355,220,0,市川真間
DEFAULT,2300115,355,220,0,菅野
DEFAULT,2300116,355,220,0,京成八幡
DEFAULT,2300117,355,220,0,鬼越
DEFAULT,2300118,355,220,0,京成中山
DEFAULT,2300119,355,220,0,東中山
DEFAULT,2300120,355,220,0,京成西船
DEFAULT,2300121,355,220,0,海神
DEFAULT,2300122,355,220,0,京成船橋
DEFAULT,2300123,355,220,0,大神宮下
DEFAULT,2300124,355,220,0,船橋競馬場
DEFAULT,2300125,355,220,0,谷津
DEFAULT,2300126,355,220,0,京成津田沼
DEFAULT,2300127,355,220,0,京成大久保
DEFAULT,2300128,355,220,0,実籾
DEFAULT,2300129,355,220,0,八千代台
DEFAULT,2300130,355,220,0,京成大和田
DEFAULT,2300131,355,220,0,勝田台
DEFAULT,2300132,355,220,0,志津
DEFAULT,2300133,355,220,0,ユーカリが丘
DEFAULT,2300134,355,220,0,京成臼井
DEFAULT,2300135,355,220,0,京成佐倉
DEFAULT,2300136,355,220,0,大佐倉
DEFAULT,2300137,355,220,0,京成酒々井
DEFAULT,2300138,355,220,0,宗吾参道
DEFAULT,2300139,355,220,0,公津の杜
DEFAULT,2300140,355,220,0,京成成田
DEFAULT,2300142,355,220,0,空港第２ビル（第２旅客ターミナル）
DEFAULT,2300143,355,220,0,成田空港（第１旅客ターミナル）
DEFAULT,9930201,359,221,0,西馬込
DEFAULT,9930202,359,221,0,馬込
DEFAULT,9930203,359,221,0,中延
DEFAULT,9930204,359,221,0,戸越
DEFAULT,9930205,359,221,0,五反田
DEFAULT,9930206,359,221,0,高輪台
DEFAULT,9930207,359,221,0,泉岳寺
DEFAULT,9930208,359,221,0,三田
DEFAULT,9930209,359,221,0,大門
DEFAULT,9930210,359,221,0,新橋
DEFAULT,9930211,359,221,0,東銀座
DEFAULT,9930212,359,221,0,宝町
DEFAULT,9930213,359,221,0,日本橋
DEFAULT,9930214,359,221,0,人形町
DEFAULT,9930215,359,221,0,東日本橋
DEFAULT,9930216,359,221,0,浅草橋
DEFAULT,9930217,359,221,0,蔵前
DEFAULT,9930218,359,221,0,浅草
DEFAULT,9930219,359,221,0,本所吾妻橋
DEFAULT,9930220,359,221,0,押上（スカイツリー前）
DEFAULT,2300201,359,221,0,押上（スカイツリー前）
DEFAULT,2300202,359,221,1,京成曳舟
DEFAULT,2300203,359,221,1,八広
DEFAULT,2300204,359,221,1,四ツ木
DEFAULT,2300205,359,221,1,京成立石
DEFAULT,2300206,359,221,0,青砥
DEFAULT,2300207,359,221,0,京成高砂
DEFAULT,2300110,359,221,0,京成高砂
DEFAULT,2300111,359,221,0,京成小岩
DEFAULT,2300112,359,221,1,江戸川
DEFAULT,2300113,359,221,1,国府台
DEFAULT,2300114,359,221,1,市川真間
DEFAULT,2300115,359,221,1,菅野
DEFAULT,2300116,359,221,0,京成八幡
DEFAULT,2300117,359,221,1,鬼越
DEFAULT,2300118,359,221,1,京成中山
DEFAULT,2300119,359,221,0,東中山
DEFAULT,2300120,359,221,1,京成西船
DEFAULT,2300121,359,221,1,海神
DEFAULT,2300122,359,221,0,京成船橋
DEFAULT,2300123,359,221,1,大神宮下
DEFAULT,2300124,359,221,0,船橋競馬場
DEFAULT,2300125,359,221,1,谷津
DEFAULT,2300126,359,221,0,京成津田沼
DEFAULT,2300127,359,221,0,京成大久保
DEFAULT,2300128,359,221,0,実籾
DEFAULT,2300129,359,221,0,八千代台
DEFAULT,2300130,359,221,0,京成大和田
DEFAULT,2300131,359,221,0,勝田台
DEFAULT,2300132,359,221,0,志津
DEFAULT,2300133,359,221,0,ユーカリが丘
DEFAULT,2300134,359,221,0,京成臼井
DEFAULT,2300135,359,221,0,京成佐倉
DEFAULT,2300136,359,221,0,大佐倉
