station_cd,lat,lat,lon,lon
1180220,34.211977,34.211977,134.424537,134.424537
1180221,34.178751,34.178751,134.448641,134.448641
1180222,34.141971,34.141971,134.465512,134.465512
1180223,34.148827,34.148827,134.483769,134.483769
1180224,34.155369,34.155369,134.506805,134.506805
1180225,34.152783,34.152783,134.529097,134.529097
1180226,34.128063,34.128063,134.528225,134.528225
1180227,34.118603,34.118603,134.530795,134.530795
1180228,34.080644,34.080644,134.538539,134.538539
1180229,34.074572,34.074572,134.551391,134.551391
1180301,34.074572,34.074572,134.551391,134.551391
1180302,34.080644,34.080644,134.538539,134.538539
1180303,34.079340,34.079340,134.518044,134.518044
1180304,34.077340,34.077340,134.506020,134.506020
1180305,34.074312,34.074312,134.482886,134.482886
1180306,34.070321,34.070321,134.444334,134.444334
1180307,34.067669,34.067669,134.421011,134.421011
1180308,34.076751,34.076751,134.397131,134.397131
1180309,34.075140,34.075140,134.376394,134.376394
1180310,34.073757,34.073757,134.356037,134.356037
1180311,34.072442,34.072442,134.336225,134.336225
1180312,34.061854,34.061854,134.320782,134.320782
1180313,34.057766,34.057766,134.286411,134.286411
1180314,34.060206,34.060206,134.256553,134.256553
1180315,34.055162,34.055162,134.234271,134.234271
1180316,34.061311,34.061311,134.204521,134.204521
1180317,34.056161,34.056161,134.163053,134.163053
1180318,34.050309,34.050309,134.107040,134.107040
1180319,34.039337,34.039337,134.059177,134.059177
1180320,34.041059,34.041059,134.036170,134.036170
1180321,34.037131,34.037131,133.973801,133.973801
1180322,34.035700,34.035700,133.949211,133.949211
1180323,34.036708,34.036708,133.927033,133.927033
1180324,34.029120,34.029120,133.873856,133.873856
1180325,34.032439,34.032439,133.857677,133.857677
1180326,34.026891,34.026891,133.804669,133.804669
1180401,34.074572,34.074572,134.551391,134.551391
1180402,34.064051,34.064051,134.555658,134.555658
1180403,34.054952,34.054952,134.546847,134.546847
1180404,34.044298,34.044298,134.543312,134.543312
1180405,34.026444,34.026444,134.547270,134.547270
1180406,34.010319,34.010319,134.569543,134.569543
1180407,34.005634,34.005634,134.586994,134.586994
1180408,33.981729,33.981729,134.605830,134.605830
1180409,33.970336,33.970336,134.608785,134.608785
1180410,33.957293,33.957293,134.626183,134.626183
1180411,33.948300,33.948300,134.644906,134.644906
1180412,33.941223,33.941223,134.664834,134.664834
1180413,33.919129,33.919129,134.662290,134.662290
1180414,33.902984,33.902984,134.667015,134.667015
1180415,33.888472,33.888472,134.651281,134.651281
1180416,33.874660,33.874660,134.613287,134.613287
1180417,33.846813,33.846813,134.600283,134.600283
1180418,33.824074,33.824074,134.605272,134.605272
1180419,33.776032,33.776032,134.591857,134.591857
1180420,33.772863,33.772863,134.584127,134.584127
1180421,33.766616,33.766616,134.569473,134.569473
1180422,33.743286,33.743286,134.535280,134.535280
1180423,33.728954,33.728954,134.530603,134.530603
1180424,33.715139,33.715139,134.485273,134.485273
1180425,33.694711,33.694711,134.434874,134.434874
1180426,33.672192,33.672192,134.418192,134.418192
1180427,33.646398,33.646398,134.385308,134.385308
1180428,33.626665,33.626665,134.358677,134.358677
1180429,33.606379,33.606379,134.350805,134.350805
1180501,34.179131,34.179131,134.608355,134.608355
1180502,34.173162,34.173162,134.600851,134.600851
1180503,34.169651,34.169651,134.585014,134.585014
1180504,34.167579,34.167579,134.577148,134.577148
1180505,34.162024,34.162024,134.557539,134.557539
1180506,34.158024,34.158024,134.540221,134.540221
1180507,34.152783,34.152783,134.529097,134.529097
1180601,34.350754,34.350754,134.046821,134.046821
1180602,34.340960,34.340960,134.009609,134.009609
1180603,34.325455,34.325455,133.993850,133.993850
1180604,34.305021,34.305021,133.968071,133.968071
1180605,34.300541,34.300541,133.941754,133.941754
1180606,34.291404,34.291404,133.923917,133.923917
1180607,34.306863,34.306863,133.905324,133.905324
1180608,34.313014,34.313014,133.884815,133.884815
1180609,34.313189,34.313189,133.856819,133.856819
1180610,34.306271,34.306271,133.813686,133.813686
1180611,34.292414,34.292414,133.793887,133.793887
1180612,34.285093,34.285093,133.777486,133.777486
1180613,34.271238,34.271238,133.757235,133.757235
1180614,34.253732,34.253732,133.729671,133.729671
1180615,34.238280,34.238280,133.704313,133.704313
1180616,34.221326,34.221326,133.692812,133.692812
1180617,34.205633,34.205633,133.710655,133.710655
1180618,34.184083,34.184083,133.711397,133.711397
1180619,34.166805,34.166805,133.690325,133.690325
1180620,34.146589,34.146589,133.686490,133.686490
1180621,34.124508,34.124508,133.655687,133.655687
1180622,34.080544,34.080544,133.644639,133.644639
1180623,34.047990,34.047990,133.619439,133.619439
1180624,34.014903,34.014903,133.576170,133.576170
1180625,33.979541,33.979541,133.542401,133.542401
1180626,33.967978,33.967978,133.500123,133.500123
1180627,33.966730,33.966730,133.456352,133.456352
1180628,33.959024,33.959024,133.428294,133.428294
1180629,33.955791,33.955791,133.392692,133.392692
1180630,33.970533,33.970533,133.325094,133.325094
1180631,33.948124,33.948124,133.294761,133.294761
1180632,33.926232,33.926232,133.253294,133.253294
1180633,33.912584,33.912584,133.188275,133.188275
1180634,33.895882,33.895882,133.157744,133.157744
1180635,33.896734,33.896734,133.130929,133.130929
1180636,33.897567,33.897567,133.116717,133.116717
1180637,33.912829,33.912829,133.098941,133.098941
1180638,33.929699,33.929699,133.085568,133.085568
1180639,33.954382,33.954382,133.064298,133.064298
1180640,34.011923,34.011923,133.035522,133.035522
1180641,34.036302,34.036302,133.009194,133.009194
1180642,34.063765,34.063765,132.994080,132.994080
1180643,34.098001,34.098001,132.968922,132.968922
1180644,34.095217,34.095217,132.942771,132.942771
1180645,34.066128,34.066128,132.929345,132.929345
1180646,34.053811,34.053811,132.874049,132.874049
1180647,34.033404,34.033404,132.841111,132.841111
1180648,34.010017,34.010017,132.803060,132.803060
1180649,34.000005,34.000005,132.775597,132.775597
1180650,33.972903,33.972903,132.775339,132.775339
1180651,33.953519,33.953519,132.773465,132.773465
1180652,33.942965,33.942965,132.770576,132.770576
1180653,33.926886,33.926886,132.760967,132.760967
1180654,33.905458,33.905458,132.753496,132.753496
1180655,33.889529,33.889529,132.740672,132.740672
1180656,33.861420,33.861420,132.728798,132.728798
1180657,33.839954,33.839954,132.751149,132.751149
1180701,33.839954,33.839954,132.751149,132.751149
1180702,33.809113,33.809113,132.749283,132.749283
1180703,33.787441,33.787441,132.748774,132.748774
1180741,33.777639,33.777639,132.738611,132.738611
1180704,33.772909,33.772909,132.727121,132.727121
1180705,33.763751,33.763751,132.711309,132.711309
1180706,33.755532,33.755532,132.702532,132.702532
1180707,33.735871,33.735871,132.695736,132.695736
1180708,33.715973,33.715973,132.708479,132.708479
1180709,33.649881,33.649881,132.711629,132.711629
1180710,33.600458,33.600458,132.677000,132.677000
1180711,33.549305,33.549305,132.646207,132.646207
1180712,33.537809,33.537809,132.635859,132.635859
1180713,33.533426,33.533426,132.611428,132.611428
1180714,33.534153,33.534153,132.599037,132.599037
1180715,33.701624,33.701624,132.658770,132.658770
1180716,33.683626,33.683626,132.632931,132.632931
1180717,33.655109,33.655109,132.589219,132.589219
1180718,33.647034,33.647034,132.562996,132.562996
1180719,33.637145,33.637145,132.531165,132.531165
1180720,33.615297,33.615297,132.486861,132.486861
1180721,33.596338,33.596338,132.498833,132.498833
1180722,33.578588,33.578588,132.526778,132.526778
1180723,33.562643,33.562643,132.540741,132.540741
1180724,33.555636,33.555636,132.555329,132.555329
1180725,33.541399,33.541399,132.570473,132.570473
1180726,33.518601,33.518601,132.544850,132.544850
1180727,33.508204,33.508204,132.527041,132.527041
1180728,33.495672,33.495672,132.518025,132.518025
1180729,33.465432,33.465432,132.457369,132.457369
1180730,33.458024,33.458024,132.436213,132.436213
1180731,33.424314,33.424314,132.457940,132.457940
1180732,33.391582,33.391582,132.473112,132.473112
1180733,33.379979,33.379979,132.501337,132.501337
1180734,33.363192,33.363192,132.509940,132.509940
1180735,33.349786,33.349786,132.531172,132.531172
1180736,33.297371,33.297371,132.539275,132.539275
1180737,33.273287,33.273287,132.544098,132.544098
1180738,33.256070,33.256070,132.573559,132.573559
1180739,33.239442,33.239442,132.569643,132.569643
1180740,33.225774,33.225774,132.567460,132.567460
1180801,33.212656,33.212656,133.137285,133.137285
1180802,33.188070,33.188070,133.105937,133.105937
1180803,33.161400,33.161400,133.074784,133.074784
1180804,33.175455,33.175455,133.031082,133.031082
1180805,33.194815,33.194815,132.975612,132.975612
1180806,33.220047,33.220047,132.897413,132.897413
1180807,33.234869,33.234869,132.855827,132.855827
1180808,33.201666,33.201666,132.791428,132.791428
1180809,33.178104,33.178104,132.783074,132.783074
1180810,33.187309,33.187309,132.767342,132.767342
1180811,33.223996,33.223996,132.745283,132.745283
1180812,33.224612,33.224612,132.729180,132.729180
1180813,33.228325,33.228325,132.708843,132.708843
1180814,33.251805,33.251805,132.691978,132.691978
1180815,33.255693,33.255693,132.676335,132.676335
1180816,33.267655,33.267655,132.660403,132.660403
1180817,33.286941,33.286941,132.642393,132.642393
1180818,33.291576,33.291576,132.629122,132.629122
1180819,33.289023,33.289023,132.605849,132.605849
1180820,33.282862,33.282862,132.600238,132.600238
1180821,33.239442,33.239442,132.569643,132.569643
1180822,33.225774,33.225774,132.567460,132.567460
1190101,33.590002,33.590002,130.420622,130.420622
1190102,33.517955,33.517955,130.436997,130.436997
1190201,33.950306,33.950306,130.923038,130.923038
1190202,33.945138,33.945138,130.961549,130.961549
1190203,33.916352,33.916352,130.938674,130.938674
1190204,33.904309,33.904309,130.933438,130.933438
1190205,33.886756,33.886756,130.882678,130.882678
1190206,33.888673,33.888673,130.873897,130.873897
1190207,33.900396,33.900396,130.840068,130.840068
1190208,33.897018,33.897018,130.820692,130.820692
1190209,33.879367,33.879367,130.813318,130.813318
1190210,33.871246,33.871246,130.806197,130.806197
1190211,33.868913,33.868913,130.795209,130.795209
1190212,33.866807,33.866807,130.766206,130.766206
1190213,33.868242,33.868242,130.742656,130.742656
1190214,33.863629,33.863629,130.713109,130.713109
1190215,33.852287,33.852287,130.694624,130.694624
1190216,33.846684,33.846684,130.673485,130.673485
1190217,33.840248,33.840248,130.623070,130.623070
1190218,33.808215,33.808215,130.590256,130.590256
1190219,33.808237,33.808237,130.569477,130.569477
1190220,33.794488,33.794488,130.528822,130.528822
1190221,33.774118,33.774118,130.511111,130.511111
1190222,33.763316,33.763316,130.486088,130.486088
1190223,33.749129,33.749129,130.476320,130.476320
1190224,33.732586,33.732586,130.466898,130.466898
1190232,33.722223,33.722223,130.459042,130.459042
1190233,33.711659,33.711659,130.449163,130.449163
1190225,33.698813,33.698813,130.440536,130.440536
1190226,33.673743,33.673743,130.441184,130.441184
1190227,33.659228,33.659228,130.444063,130.444063
1190228,33.649116,33.649116,130.440486,130.440486
1190229,33.618063,33.618063,130.426549,130.426549
1190230,33.607142,33.607142,130.423674,130.423674
1190231,33.590002,33.590002,130.420622,130.420622
1190301,33.590002,33.590002,130.420622,130.420622
1190302,33.568688,33.568688,130.431625,130.431625
1190303,33.553612,33.553612,130.448396,130.448396
1190304,33.542092,33.542092,130.460447,130.460447
1190305,33.534701,33.534701,130.469308,130.469308
1190306,33.524944,33.524944,130.480063,130.480063
1190307,33.517790,33.517790,130.490220,130.490220
1190308,33.503153,33.503153,130.506625,130.506625
1190309,33.494515,33.494515,130.518843,130.518843
1190310,33.481847,33.481847,130.530240,130.530240
1190311,33.451769,33.451769,130.539376,130.539376
1190312,33.434537,33.434537,130.533392,130.533392
1190313,33.420945,33.420945,130.532365,130.532365
1190314,33.401944,33.401944,130.528514,130.528514
1190315,33.384007,33.384007,130.524496,130.524496
1190316,33.373864,33.373864,130.519374,130.519374
1190317,33.350237,33.350237,130.495981,130.495981
1190318,33.319778,33.319778,130.501408,130.501408
1190319,33.277149,33.277149,130.502680,130.502680
1190320,33.246243,33.246243,130.500981,130.500981
1190321,33.209822,33.209822,130.497610,130.497610
1190322,33.178023,33.178023,130.491604,130.491604
1190323,33.157000,33.157000,130.485181,130.485181
1190324,33.133699,33.133699,130.471188,130.471188
1190325,33.099622,33.099622,130.460094,130.460094
1190326,33.075599,33.075599,130.466459,130.466459
1190327,33.054932,33.054932,130.460944,130.460944
1190328,33.029754,33.029754,130.443784,130.443784
1190329,32.994682,32.994682,130.434717,130.434717
1190330,32.966029,32.966029,130.433012,130.433012
1190331,32.935205,32.935205,130.455652,130.455652
1190332,32.921737,32.921737,130.502038,130.502038
1190333,32.926021,32.926021,130.548494,130.548494
1190334,32.913233,32.913233,130.586803,130.586803
1190335,32.916528,32.916528,130.626441,130.626441
1190336,32.899416,32.899416,130.653197,130.653197
1190337,32.880226,32.880226,130.680834,130.680834
1190338,32.854607,32.854607,130.700139,130.700139
1190339,32.831020,32.831020,130.694895,130.694895
1190340,32.817305,32.817305,130.698831,130.698831
1190341,32.789207,32.789207,130.688499,130.688499
1190351,32.762639,32.762639,130.683056,130.683056
1190342,32.743772,32.743772,130.679907,130.679907
1190350,32.713658,32.713658,130.672808,130.672808
1190343,32.694237,32.694237,130.669148,130.669148
1190344,32.652324,32.652324,130.670588,130.670588
1190345,32.600979,32.600979,130.694339,130.694339
1190346,32.562711,32.562711,130.670049,130.670049
1190347,32.532387,32.532387,130.645560,130.645560
1190348,32.517888,32.517888,130.634919,130.634919
1190349,32.503805,32.503805,130.621609,130.621609
1190401,31.813726,31.813726,130.312130,130.312130
1190402,31.792550,31.792550,130.307092,130.307092
1190403,31.766138,31.766138,130.308046,130.308046
1190404,31.721605,31.721605,130.274531,130.274531
1190414,31.703731,31.703731,130.284129,130.284129
1190405,31.689990,31.689990,130.302727,130.302727
1190406,31.673961,31.673961,130.336753,130.336753
1190407,31.655164,31.655164,130.347609,130.347609
1190408,31.630148,31.630148,130.395703,130.395703
1190409,31.605318,31.605318,130.439002,130.439002
1190410,31.593837,31.593837,130.459468,130.459468
1190413,31.576712,31.576712,130.504328,130.504328
1190411,31.583727,31.583727,130.541789,130.541789
1190412,31.602098,31.602098,130.564112,130.564112
1190501,33.373864,33.373864,130.519374,130.519374
1190542,33.370278,33.370278,130.491111,130.491111
1190502,33.365780,33.365780,130.477499,130.477499
1190503,33.346241,33.346241,130.440046,130.440046
1190504,33.324917,33.324917,130.399553,130.399553
1190505,33.315851,33.315851,130.374446,130.374446
1190506,33.290195,33.290195,130.336753,130.336753
1190507,33.264212,33.264212,130.297608,130.297608
1190508,33.259062,33.259062,130.265702,130.265702
1190509,33.257795,33.257795,130.248942,130.248942
1190510,33.255717,33.255717,130.229594,130.229594
1190511,33.247859,33.247859,130.201016,130.201016
1190512,33.219190,33.219190,130.160858,130.160858
1190513,33.186679,33.186679,130.135952,130.135952
1190514,33.146663,33.146663,130.120420,130.120420
1190515,33.114445,33.114445,130.097805,130.097805
1190516,33.095103,33.095103,130.117079,130.117079
1190517,33.070931,33.070931,130.145245,130.145245
1190518,33.055701,33.055701,130.158754,130.158754
1190519,33.025240,33.025240,130.176049,130.176049
1190520,32.975043,32.975043,130.207159,130.207159
1190521,32.924075,32.924075,130.186386,130.186386
1190522,32.915260,32.915260,130.165484,130.165484
1190523,32.904811,32.904811,130.140614,130.140614
1190524,32.891351,32.891351,130.112282,130.112282
1190525,32.861773,32.861773,130.079971,130.079971
1190526,32.852823,32.852823,130.061675,130.061675
1190527,32.851018,32.851018,130.041596,130.041596
1190528,32.839632,32.839632,130.021269,130.021269
1190529,32.832743,32.832743,129.986270,129.986270
1190530,32.818986,32.818986,129.965831,129.965831
1190531,32.798463,32.798463,129.951571,129.951571
1190532,32.791180,32.791180,129.926453,129.926453
1190533,32.847091,32.847091,129.962591,129.962591
1190534,32.860232,32.860232,129.938972,129.938972
1190535,32.831792,32.831792,129.899916,129.899916
1190536,32.818981,32.818981,129.879434,129.879434
1190537,32.819475,32.819475,129.869457,129.869457
1190538,32.804329,32.804329,129.852997,129.852997
1190539,32.790245,32.790245,129.859206,129.859206
1190540,32.765767,32.765767,129.863304,129.863304
1190541,32.752750,32.752750,129.869056,129.869056
1190601,33.945138,33.945138,130.961549,130.961549
1190602,33.916352,33.916352,130.938674,130.938674
1190603,33.904309,33.904309,130.933438,130.933438
1190604,33.886756,33.886756,130.882678,130.882678
1190605,33.888673,33.888673,130.873897,130.873897
1190606,33.869972,33.869972,130.864895,130.864895
1190607,33.858202,33.858202,130.886242,130.886242
1190608,33.844078,33.844078,130.904498,130.904498
1190609,33.832522,33.832522,130.934829,130.934829
1190610,33.807384,33.807384,130.955025,130.955025
1190611,33.784462,33.784462,130.979016,130.979016
1190612,33.752992,33.752992,130.971970,130.971970
1190613,33.728350,33.728350,130.970313,130.970313
1190614,33.716332,33.716332,130.981118,130.981118
1190615,33.695152,33.695152,131.008316,131.008316
1190616,33.673119,33.673119,131.038069,131.038069
1190617,33.653377,33.653377,131.057965,131.057965
1190618,33.622487,33.622487,131.095421,131.095421
1190619,33.621310,33.621310,131.126354,131.126354
1190620,33.614597,33.614597,131.156530,131.156530
1190621,33.604465,33.604465,131.174012,131.174012
1190622,33.599202,33.599202,131.190769,131.190769
1190623,33.587880,33.587880,131.238664,131.238664
1190624,33.571929,33.571929,131.267462,131.267462
1190625,33.564678,33.564678,131.292962,131.292962
1190626,33.566479,33.566479,131.322776,131.322776
1190627,33.564982,33.564982,131.362665,131.362665
1190628,33.564650,33.564650,131.383264,131.383264
1190629,33.531373,33.531373,131.412310,131.412310
1190630,33.504332,33.504332,131.429433,131.429433
1190631,33.481829,33.481829,131.476993,131.476993
1190632,33.448636,33.448636,131.505721,131.505721
1190633,33.411081,33.411081,131.575295,131.575295
1190634,33.383576,33.383576,131.575240,131.575240
1190635,33.368921,33.368921,131.543036,131.543036
1190636,33.370112,33.370112,131.530581,131.530581
1190637,33.361923,33.361923,131.501370,131.501370
1190638,33.330688,33.330688,131.493019,131.493019
1190639,33.313270,33.313270,131.499255,131.499255
1190640,33.279665,33.279665,131.500319,131.500319
1190641,33.267753,33.267753,131.510537,131.510537
1190642,33.245184,33.245184,131.582758,131.582758
1190643,33.232794,33.232794,131.606595,131.606595
1190644,33.237006,33.237006,131.637828,131.637828
1190645,33.242837,33.242837,131.655746,131.655746
1190646,33.242852,33.242852,131.686899,131.686899
1190647,33.243938,33.243938,131.720487,131.720487
1190648,33.236715,33.236715,131.751593,131.751593
1190649,33.233844,33.233844,131.795095,131.795095
1190650,33.174957,33.174957,131.817688,131.817688
1190651,33.158653,33.158653,131.811159,131.811159
1190652,33.135768,33.135768,131.787632,131.787632
1190653,33.112499,33.112499,131.793015,131.793015
1190654,33.118496,33.118496,131.807574,131.807574
1190655,33.072853,33.072853,131.863696,131.863696
1190656,33.066024,33.066024,131.918735,131.918735
1190657,33.043539,33.043539,131.919236,131.919236
1190658,33.015334,33.015334,131.904908,131.904908
1190659,32.996041,32.996041,131.887960,131.887960
1190660,32.972521,32.972521,131.901857,131.901857
1190701,32.972521,32.972521,131.901857,131.901857
1190702,32.956302,32.956302,131.861600,131.861600
1190703,32.928396,32.928396,131.807899,131.807899
1190704,32.898667,32.898667,131.779529,131.779529
1190705,32.840339,32.840339,131.715499,131.715499
1190706,32.786280,32.786280,131.706735,131.706735
1190707,32.728336,32.728336,131.710255,131.710255
1190708,32.690558,32.690558,131.697691,131.697691
1190709,32.664325,32.664325,131.700156,131.700156
1190710,32.630276,32.630276,131.689869,131.689869
1190711,32.589944,32.589944,131.672442,131.672442
1190712,32.559272,32.559272,131.676829,131.676829
1190713,32.528120,32.528120,131.681386,131.681386
1190714,32.507832,32.507832,131.675009,131.675009
1190715,32.477381,32.477381,131.653972,131.653972
1190716,32.425800,32.425800,131.627840,131.627840
1190717,32.405654,32.405654,131.627602,131.627602
1190718,32.369867,32.369867,131.627784,131.627784
1190719,32.325892,32.325892,131.602279,131.602279
1190720,32.290109,32.290109,131.582054,131.582054
1190721,32.251085,32.251085,131.568429,131.568429
1190722,32.192224,32.192224,131.553321,131.553321
1190723,32.122866,32.122866,131.533927,131.533927
1190724,32.072479,32.072479,131.501627,131.501627
1190725,32.022412,32.022412,131.477504,131.477504
1190726,31.991244,31.991244,131.457986,131.457986
1190727,31.960113,31.960113,131.442802,131.442802
1190728,31.938067,31.938067,131.430223,131.430223
1190729,31.915742,31.915742,131.431975,131.431975
1190730,31.895097,31.895097,131.422329,131.422329
1190731,31.876084,31.876084,131.406246,131.406246
1190732,31.859418,31.859418,131.389310,131.389310
1190733,31.842241,31.842241,131.344763,131.344763
1190734,31.838438,31.838438,131.304255,131.304255
1190735,31.827922,31.827922,131.218153,131.218153
1190736,31.782582,31.782582,131.152735,131.152735
1190737,31.757094,31.757094,131.132508,131.132508
1190738,31.733794,31.733794,131.119384,131.119384
1190739,31.736570,31.736570,131.073992,131.073992
1190740,31.723381,31.723381,131.057027,131.057027
1190741,31.718448,31.718448,131.033833,131.033833
1190742,31.728796,31.728796,130.991374,130.991374
1190743,31.745007,31.745007,130.960034,130.960034
1190744,31.772767,31.772767,130.924355,130.924355
1190745,31.782118,31.782118,130.874440,130.874440
1190746,31.818181,31.818181,130.836939,130.836939
1190747,31.743657,31.743657,130.763447,130.763447
1190748,31.743893,31.743893,130.740316,130.740316
1190749,31.739271,31.739271,130.670752,130.670752
1190750,31.736910,31.736910,130.653300,130.653300
1190751,31.726970,31.726970,130.632716,130.632716
1190752,31.715246,31.715246,130.623259,130.623259
1190753,31.702717,31.702717,130.614080,130.614080
1190754,31.647430,31.647430,130.604239,130.604239
1190755,31.602098,31.602098,130.564112,130.564112
1190756,31.583727,31.583727,130.541789,130.541789
1190801,33.584705,33.584705,130.662752,130.662752
1190802,33.590006,33.590006,130.630196,130.630196
1190803,33.592492,33.592492,130.612439,130.612439
1190804,33.618260,33.618260,130.572076,130.572076
1190805,33.622251,33.622251,130.556930,130.556930
1190806,33.624045,33.624045,130.524515,130.524515
1190807,33.620531,33.620531,130.496529,130.496529
1190808,33.613567,33.613567,130.477848,130.477848
1190809,33.611748,33.611748,130.470949,130.470949
1190810,33.613206,33.613206,130.445031,130.445031
1190811,33.607142,33.607142,130.423674,130.423674
1190812,33.590002,33.590002,130.420622,130.420622
1190901,33.583764,33.583764,130.325210,130.325210
1190902,33.581930,33.581930,130.308217,130.308217
1190903,33.579449,33.579449,130.273531,130.273531
1190904,33.578178,33.578178,130.259832,130.259832
1190905,33.570762,33.570762,130.245766,130.245766
1190906,33.563876,33.563876,130.226374,130.226374
1190921,33.560222,33.560222,130.211917,130.211917
1190907,33.557018,33.557018,130.199332,130.199332
1190908,33.549624,33.549624,130.185039,130.185039
1190909,33.543810,33.543810,130.176738,130.176738
1190910,33.534294,33.534294,130.168236,130.168236
1190911,33.515099,33.515099,130.139303,130.139303
1190912,33.508910,33.508910,130.105576,130.105576
1190913,33.501660,33.501660,130.079832,130.079832
1190914,33.484391,33.484391,130.047904,130.047904
1190915,33.446871,33.446871,130.037369,130.037369
1190916,33.441035,33.441035,130.016271,130.016271
1190917,33.439409,33.439409,129.996876,129.996876
1190918,33.437048,33.437048,129.980616,129.980616
1190919,33.446038,33.446038,129.968350,129.968350
1190920,33.461420,33.461420,129.957748,129.957748
1191001,33.901179,33.901179,130.806307,130.806307
1191002,33.893426,33.893426,130.781838,130.781838
1191003,33.889165,33.889165,130.764920,130.764920
1191004,33.889687,33.889687,130.748413,130.748413
1191005,33.875135,33.875135,130.722899,130.722899
1191006,33.863629,33.863629,130.713109,130.713109
1191101,33.863629,33.863629,130.713109,130.713109
1191102,33.840852,33.840852,130.708260,130.708260
1191103,33.828132,33.828132,130.709302,130.709302
1191104,33.818385,33.818385,130.702269,130.702269
1191105,33.797699,33.797699,130.699412,130.699412
1191106,33.777174,33.777174,130.707950,130.707950
1191107,33.763498,33.763498,130.714152,130.714152
1191108,33.748639,33.748639,130.724339,130.724339
1191109,33.728338,33.728338,130.715893,130.715893
1191110,33.697227,33.697227,130.710338,130.710338
1191111,33.669341,33.669341,130.703163,130.703163
1191112,33.655801,33.655801,130.699277,130.699277
1191113,33.644261,33.644261,130.694278,130.694278
1191114,33.628487,33.628487,130.689545,130.689545
1191115,33.605342,33.605342,130.677870,130.677870
1191116,33.584705,33.584705,130.662752,130.662752
1191201,33.584705,33.584705,130.662752,130.662752
1191202,33.566909,33.566909,130.645151,130.645151
1191203,33.539967,33.539967,130.637930,130.637930
1191204,33.477472,33.477472,130.574185,130.574185
1191205,33.451769,33.451769,130.539376,130.539376
1191301,33.319778,33.319778,130.501408,130.501408
1191337,33.298431,33.298431,130.517109,130.517109
1191302,33.302857,33.302857,130.532204,130.532204
1191303,33.310843,33.310843,130.548876,130.548876
1191304,33.312813,33.312813,130.562361,130.562361
1191305,33.320141,33.320141,130.608851,130.608851
1191306,33.321988,33.321988,130.642143,130.642143
1191307,33.338871,33.338871,130.692353,130.692353
1191308,33.341014,33.341014,130.752193,130.752193
1191309,33.335060,33.335060,130.789107,130.789107
1191310,33.347215,33.347215,130.816899,130.816899
1191311,33.319541,33.319541,130.866195,130.866195
1191312,33.327668,33.327668,130.919901,130.919901
1191313,33.317014,33.317014,130.938786,130.938786
1191314,33.305796,33.305796,130.951557,130.951557
1191315,33.284482,33.284482,131.005834,131.005834
1191316,33.254747,33.254747,131.023877,131.023877
1191317,33.264391,33.264391,131.065535,131.065535
1191318,33.282004,33.282004,131.100917,131.100917
1191319,33.282954,33.282954,131.155202,131.155202
1191320,33.255224,33.255224,131.174566,131.174566
1191321,33.229188,33.229188,131.183589,131.183589
1191322,33.226016,33.226016,131.207548,131.207548
1191323,33.240391,33.240391,131.251860,131.251860
1191324,33.262551,33.262551,131.355024,131.355024
1191325,33.242116,33.242116,131.333544,131.333544
1191326,33.197339,33.197339,131.354395,131.354395
1191327,33.185126,33.185126,131.402063,131.402063
1191328,33.187154,33.187154,131.438821,131.438821
1191329,33.185258,33.185258,131.452546,131.452546
1191330,33.195721,33.195721,131.485586,131.485586
1191331,33.196625,33.196625,131.514075,131.514075
1191332,33.195065,33.195065,131.551219,131.551219
1191333,33.213091,33.213091,131.562455,131.562455
1191334,33.214276,33.214276,131.585913,131.585913
1191335,33.220707,33.220707,131.608306,131.608306
1191336,33.232794,33.232794,131.606595,131.606595
1191401,33.886756,33.886756,130.882678,130.882678
1191402,33.888673,33.888673,130.873897,130.873897
1191403,33.869972,33.869972,130.864895,130.864895
1191404,33.858202,33.858202,130.886242,130.886242
1191405,33.831985,33.831985,130.888847,130.888847
1191406,33.818636,33.818636,130.879793,130.879793
1191407,33.803569,33.803569,130.874596,130.874596
1191408,33.784959,33.784959,130.865972,130.865972
1191409,33.754949,33.754949,130.861796,130.861796
1191410,33.707489,33.707489,130.853151,130.853151
1191411,33.666003,33.666003,130.846972,130.846972
1191412,33.656070,33.656070,130.835781,130.835781
1191413,33.642046,33.642046,130.817688,130.817688
1191414,33.630294,33.630294,130.800232,130.800232
1191415,33.613121,33.613121,130.805704,130.805704
1191416,33.596782,33.596782,130.821989,130.821989
1191417,33.573440,33.573440,130.847124,130.847124
1191418,33.567352,33.567352,130.856454,130.856454
1191429,33.547909,33.547909,130.859839,130.859839
1191419,33.535777,33.535777,130.862430,130.862430
1191420,33.500728,33.500728,130.869093,130.869093
1191421,33.430539,33.430539,130.881524,130.881524
1191422,33.396897,33.396897,130.874662,130.874662
1191423,33.378819,33.378819,130.879420,130.879420
1191424,33.366868,33.366868,130.885387,130.885387
1191425,33.345223,33.345223,130.876977,130.876977
1191426,33.319541,33.319541,130.866195,130.866195
1191427,33.327668,33.327668,130.919901,130.919901
1191428,33.317014,33.317014,130.938786,130.938786
1191501,33.644261,33.644261,130.694278,130.694278
1191502,33.622254,33.622254,130.713824,130.713824
1191503,33.614811,33.614811,130.728209,130.728209
1191504,33.616350,33.616350,130.738475,130.738475
1191505,33.630221,33.630221,130.767387,130.767387
1191506,33.630294,33.630294,130.800232,130.800232
